"","TripID","GateCode","Site","TrapType","BrowserCt","BrowserMass_g","BrowserCtRatio","BrowserMassRatio","GrazerCt","GrazerMass_g","GrazerCtRatio","GrazerMassRatio","ScraperCt","ScraperMass_g","ScraperCtRatio","ScraperMassRatio","OtherCt","OtherMass_g","OtherCtRatio","OtherMassRatio","KeyHerbivoreCt","KeyHerbivoreMass_g","KeyHerbivoreCtRatio","KeyHerbivoreMassRatio","TotalCt","TotalMass_g"
"2482","FNYJZ0799X","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,6,896,1,1,0,0,0,0,6,896
"2483","PODBT9141X","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,5,717,1,1,0,0,0,0,5,717
"2484","BZSPL9046Q","T","Vanga","Traditional",1,118,0.25,0.176382660687593,0,0,0,0,0,0,0,0,3,551,0.75,0.823617339312407,1,118,0.25,0.176382660687593,4,669
"2485","FUODX4745H","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,5,639,1,1,0,0,0,0,5,639
"2486","LFBFU0754P","G4","Vanga","Gated",0,0,0,0,0,0,0,0,0,0,0,0,5,1214,1,1,0,0,0,0,5,1214
"2487","EJULZ7855Q","G4","Vanga","Gated",0,0,0,0,0,0,0,0,0,0,0,0,5,1126,1,1,0,0,0,0,5,1126
"2488","KQWFL2423N","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,6,1001,1,1,0,0,0,0,6,1001
"2489","NJKSZ2013R","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,5,905,1,1,0,0,0,0,5,905
"2490","APCRP6728D","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,5,831,1,1,0,0,0,0,5,831
"2491","INZAX6757V","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,6,984,1,1,0,0,0,0,6,984
"2492","GOZLK0609Q","T","Vanga","Traditional",1,173,0.2,0.204733727810651,0,0,0,0,0,0,0,0,4,672,0.8,0.795266272189349,1,173,0.2,0.204733727810651,5,845
"2493","WUXZF2604X","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,5,840,1,1,0,0,0,0,5,840
"2494","XJKWC5014F","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,7,1008,1,1,0,0,0,0,7,1008
"2495","QZLZD1764Z","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,6,933,1,1,0,0,0,0,6,933
"2496","JQITR3301R","G4","Vanga","Gated",0,0,0,0,0,0,0,0,0,0,0,0,5,1201,1,1,0,0,0,0,5,1201
"2497","DLGRI8712C","G4","Vanga","Gated",0,0,0,0,0,0,0,0,0,0,0,0,5,1183,1,1,0,0,0,0,5,1183
"2498","VBFHO9586A","G4","Vanga","Gated",0,0,0,0,0,0,0,0,0,0,0,0,5,1249,1,1,0,0,0,0,5,1249
"2499","JKHNQ0296A","G4","Vanga","Gated",0,0,0,0,0,0,0,0,0,0,0,0,4,973,1,1,0,0,0,0,4,973
"2500","MVHJB3983F","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,4,670,1,1,0,0,0,0,4,670
"2501","FSROL8548M","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,6,894,1,1,0,0,0,0,6,894
"2502","WMAOA9245Q","T","Vanga","Traditional",1,184,0.2,0.198918918918919,0,0,0,0,0,0,0,0,4,741,0.8,0.801081081081081,1,184,0.2,0.198918918918919,5,925
"2503","EVJNY4444A","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,6,1084,1,1,0,0,0,0,6,1084
"2504","ZPOCP3347E","G4","Vanga","Gated",0,0,0,0,0,0,0,0,0,0,0,0,4,840,1,1,0,0,0,0,4,840
"2505","TTIYK3743G","G4","Vanga","Gated",0,0,0,0,0,0,0,0,0,0,0,0,4,809,1,1,0,0,0,0,4,809
"2506","EDTEJ5883L","G4","Vanga","Gated",0,0,0,0,0,0,0,0,0,0,0,0,4,788,1,1,0,0,0,0,4,788
"2507","IHWHQ6092O","G4","Vanga","Gated",0,0,0,0,0,0,0,0,0,0,0,0,4,844,1,1,0,0,0,0,4,844
"2508","PVDZY3569Z","T","Vanga","Traditional",2,386,0.4,0.394683026584867,0,0,0,0,0,0,0,0,3,592,0.6,0.605316973415133,2,386,0.4,0.394683026584867,5,978
"2509","WGUQW4952V","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,4,723,1,1,0,0,0,0,4,723
"2510","XXRDM2250Z","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,5,831,1,1,0,0,0,0,5,831
"2511","EASIO6641B","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,5,828,1,1,0,0,0,0,5,828
"2512","TRGGM7817A","T","Munje","Traditional",0,0,0,0,0,0,0,0,2,1364,1,1,0,0,0,0,2,1364,1,1,2,1364
"2513","TRGGM7817A","G3","Munje","Gated",0,0,0,0,0,0,0,0,4,5173,1,1,0,0,0,0,4,5173,1,1,4,5173
"2514","GCFNV2134A","T","Munje","Traditional",13,5226,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,5226,1,1,13,5226
"2515","ORAFW0477H","T","Munje","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,8,2625,1,1,0,0,0,0,8,2625
"2516","KEHPR3443X","T","Munje","Traditional",10,2642,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2642,1,1,10,2642
"2517","KEHPR3443X","G3","Munje","Gated",0,0,0,0,0,0,0,0,0,0,0,0,3,1770,1,1,0,0,0,0,3,1770
"2518","YRMPF9330S","G3","Munje","Gated",0,0,0,0,0,0,0,0,0,0,0,0,4,2410,1,1,0,0,0,0,4,2410
"2519","YQXHY2983O","T","Munje","Traditional",6,3235,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3235,1,1,6,3235
"2520","ZWTJG6201D","T","Munje","Traditional",6,2845,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2845,1,1,6,2845
"2521","YRDOM2539C","G3","Munje","Gated",2,890,0.5,0.549382716049383,0,0,0,0,0,0,0,0,2,730,0.5,0.450617283950617,2,890,0.5,0.549382716049383,4,1620
"2522","DOWZB0461S","T","Munje","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,6,1167,1,1,0,0,0,0,6,1167
"2523","DOWZB0461S","G3","Munje","Gated",0,0,0,0,0,0,0,0,0,0,0,0,2,1215,1,1,0,0,0,0,2,1215
"2524","OMOLG0711G","G3","Munje","Gated",5,1355,0.555555555555556,0.554192229038855,0,0,0,0,2,605,0.222222222222222,0.247443762781186,2,485,0.222222222222222,0.198364008179959,7,1960,0.777777777777778,0.801635991820041,9,2445
"2525","PKGSL2516M","T","Munje","Traditional",3,1150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1150,1,1,3,1150
"2526","HTWMV0715Z","T","Munje","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,7,2050,1,1,0,0,0,0,7,2050
"2527","EWGQL7570W","G3","Munje","Gated",1,600,0.142857142857143,0.157273918741809,0,0,0,0,3,1295,0.428571428571429,0.339449541284404,3,1920,0.428571428571429,0.503276539973788,4,1895,0.571428571428571,0.496723460026212,7,3815
"2528","WQNBK4911A","G3","Munje","Gated",0,0,0,0,0,0,0,0,0,0,0,0,3,1440,1,1,0,0,0,0,3,1440
"2529","BPAVU6993V","G3","Munje","Gated",2,1360,0.333333333333333,0.315179606025492,0,0,0,0,1,570,0.166666666666667,0.132097334878331,3,2385,0.5,0.552723059096176,3,1930,0.5,0.447276940903824,6,4315
"2530","MUXQQ4046O","T","Munje","Traditional",0,0,0,0,1,610,0.5,0.37888198757764,1,1000,0.5,0.62111801242236,0,0,0,0,2,1610,1,1,2,1610
"2531","MUXQQ4046O","G3","Munje","Gated",0,0,0,0,0,0,0,0,4,4480,1,1,0,0,0,0,4,4480,1,1,4,4480
"2532","RYUBO9832B","T","Munje","Traditional",6,1440,0.666666666666667,0.677647058823529,0,0,0,0,0,0,0,0,3,685,0.333333333333333,0.322352941176471,6,1440,0.666666666666667,0.677647058823529,9,2125
"2533","RYUBO9832B","G3","Munje","Gated",0,0,0,0,0,0,0,0,0,0,0,0,4,2555,1,1,0,0,0,0,4,2555
"2534","DZPNP9463F","T","Munje","Traditional",5,1775,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1775,1,1,5,1775
"2535","KIGLJ9798O","T","Munje","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,6,1425,1,1,0,0,0,0,6,1425
"2536","QHFLC8361I","T","Munje","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,8,1990,1,1,0,0,0,0,8,1990
"2537","QHFLC8361I","G3","Munje","Gated",0,0,0,0,0,0,0,0,2,2370,0.666666666666667,0.868131868131868,1,360,0.333333333333333,0.131868131868132,2,2370,0.666666666666667,0.868131868131868,3,2730
"2538","SCRZE9218G","T","Munje","Traditional",9,1715,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1715,1,1,9,1715
"2539","IIRMX1359Q","T","Munje","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,8,1325,1,1,0,0,0,0,8,1325
"2540","LJWRE6988G","T","Munje","Traditional",4,1100,0.363636363636364,0.405156537753223,0,0,0,0,0,0,0,0,7,1615,0.636363636363636,0.594843462246777,4,1100,0.363636363636364,0.405156537753223,11,2715
"2541","SNPGL1419H","T","Munje","Traditional",6,1210,0.6,0.420138888888889,0,0,0,0,0,0,0,0,4,1670,0.4,0.579861111111111,6,1210,0.6,0.420138888888889,10,2880
"2542","URUGK1286Z","T","Munje","Traditional",15,4262,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,4262,1,1,15,4262
"2543","FOUMS5228U","T","Munje","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,10,2950,1,1,0,0,0,0,10,2950
"2544","ZSNHN7459L","T","Munje","Traditional",13,3905,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,3905,1,1,13,3905
"2545","OKBPW9996T","G3","Munje","Gated",0,0,0,0,0,0,0,0,0,0,0,0,5,2175,1,1,0,0,0,0,5,2175
"2546","TEFWI5523C","T","Munje","Traditional",19,5796,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,5796,1,1,19,5796
"2547","RKIHF9513K","T","Munje","Traditional",13,2935,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,2935,1,1,13,2935
"2548","FIESS8354H","G3","Munje","Gated",0,0,0,0,0,0,0,0,0,0,0,0,7,3460,1,1,0,0,0,0,7,3460
"2549","BUGLY5376L","G3","Munje","Gated",0,0,0,0,0,0,0,0,0,0,0,0,8,4705,1,1,0,0,0,0,8,4705
"2550","HIXEV3764X","G3","Munje","Gated",0,0,0,0,0,0,0,0,0,0,0,0,8,2830,1,1,0,0,0,0,8,2830
"2551","BKQOJ4299B","T","Munje","Traditional",4,940,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,940,1,1,4,940
"2552","RMKZL9076A","T","Munje","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,3,1730,1,1,0,0,0,0,3,1730
"2553","KAUFV1542Q","G3","Munje","Gated",1,330,0.111111111111111,0.131736526946108,0,0,0,0,0,0,0,0,8,2175,0.888888888888889,0.868263473053892,1,330,0.111111111111111,0.131736526946108,9,2505
"2554","HLRUV9395E","T","Munje","Traditional",13,3090,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,3090,1,1,13,3090
"2555","OVVBE9680D","G3","Munje","Gated",0,0,0,0,0,0,0,0,0,0,0,0,4,2130,1,1,0,0,0,0,4,2130
"2556","NQQQA5178A","G3","Munje","Gated",2,765,0.25,0.262886597938144,0,0,0,0,0,0,0,0,6,2145,0.75,0.737113402061856,2,765,0.25,0.262886597938144,8,2910
"2557","SAZVM3193M","G3","Munje","Gated",0,0,0,0,0,0,0,0,0,0,0,0,6,1980,1,1,0,0,0,0,6,1980
"2558","AJGCL2952T","T","Munje","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,4,960,1,1,0,0,0,0,4,960
"2559","AJGCL2952T","G3","Munje","Gated",1,410,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,410,1,1,1,410
"2560","WCCSP2698L","T","Munje","Traditional",2,760,0.333333333333333,0.318658280922432,0,0,0,0,0,0,0,0,4,1625,0.666666666666667,0.681341719077568,2,760,0.333333333333333,0.318658280922432,6,2385
"2561","ZKJPF9878H","G3","Munje","Gated",0,0,0,0,0,0,0,0,0,0,0,0,18,5865,1,1,0,0,0,0,18,5865
"2562","ZKKOA3285A","G3","Munje","Gated",0,0,0,0,0,0,0,0,0,0,0,0,11,3825,1,1,0,0,0,0,11,3825
"2563","QDSOO7574A","G3","Munje","Gated",0,0,0,0,0,0,0,0,0,0,0,0,4,1345,1,1,0,0,0,0,4,1345
"2564","IOATJ5357V","G3","Munje","Gated",0,0,0,0,0,0,0,0,0,0,0,0,6,2775,1,1,0,0,0,0,6,2775
"2565","ATHZL0859T","G3","Munje","Gated",0,0,0,0,0,0,0,0,0,0,0,0,12,3990,1,1,0,0,0,0,12,3990
"2566","GJCKW0904P","G3","Munje","Gated",0,0,0,0,0,0,0,0,0,0,0,0,8,4195,1,1,0,0,0,0,8,4195
"2567","PZISA2457U","G3","Munje","Gated",0,0,0,0,0,0,0,0,0,0,0,0,6,2090,1,1,0,0,0,0,6,2090
"2568","REHJR9163W","G3","Munje","Gated",4,1080,0.333333333333333,0.177339901477833,0,0,0,0,0,0,0,0,8,5010,0.666666666666667,0.822660098522167,4,1080,0.333333333333333,0.177339901477833,12,6090
"2569","YWPIW1547E","T","Munje","Traditional",2,630,0.285714285714286,0.232044198895028,0,0,0,0,0,0,0,0,5,2085,0.714285714285714,0.767955801104972,2,630,0.285714285714286,0.232044198895028,7,2715
"2570","RQZPH0071P","T","Munje","Traditional",5,1165,0.454545454545455,0.411224849982351,0,0,0,0,0,0,0,0,6,1668,0.545454545454545,0.588775150017649,5,1165,0.454545454545455,0.411224849982351,11,2833
"2571","PBRJD0378J","G3","Munje","Gated",2,360,0.25,0.140900195694716,0,0,0,0,0,0,0,0,6,2195,0.75,0.859099804305284,2,360,0.25,0.140900195694716,8,2555
"2572","KDDRZ5127H","T","Munje","Traditional",8,1885,0.888888888888889,0.864678899082569,0,0,0,0,0,0,0,0,1,295,0.111111111111111,0.135321100917431,8,1885,0.888888888888889,0.864678899082569,9,2180
"2573","VKRKK9920F","G3","Munje","Gated",0,0,0,0,0,0,0,0,0,0,0,0,8,3305,1,1,0,0,0,0,8,3305
"2574","CMLNU9719Y","T","Munje","Traditional",10,1970,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1970,1,1,10,1970
"2575","LPRTW4640S","T","Munje","Traditional",4,1045,0.8,0.72822299651568,0,0,0,0,0,0,0,0,1,390,0.2,0.271777003484321,4,1045,0.8,0.72822299651568,5,1435
"2576","QCYSK9513N","T","Munje","Traditional",19,4445,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,4445,1,1,19,4445
"2577","IRBWN4330K","G3","Munje","Gated",0,0,0,0,0,0,0,0,0,0,0,0,5,3720,1,1,0,0,0,0,5,3720
"2578","ZWSAB5267C","G3","Munje","Gated",0,0,0,0,0,0,0,0,0,0,0,0,10,3825,1,1,0,0,0,0,10,3825
"2579","UOAKB5715Y","G3","Munje","Gated",0,0,0,0,0,0,0,0,0,0,0,0,7,2740,1,1,0,0,0,0,7,2740
"2580","NDNXH8468Y","T","Munje","Traditional",0,0,0,0,11,1246,1,1,0,0,0,0,0,0,0,0,11,1246,1,1,11,1246
"2581","STBQY8411Q","T","Munje","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,13,2545,1,1,0,0,0,0,13,2545
"2582","PYZOQ4339K","T","Munje","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,4,1788,1,1,0,0,0,0,4,1788
"2583","ZSYTN1512O","T","Munje","Traditional",4,1105,0.5,0.488938053097345,0,0,0,0,0,0,0,0,4,1155,0.5,0.511061946902655,4,1105,0.5,0.488938053097345,8,2260
"2584","MCHDY2351D","G3","Munje","Gated",2,1060,0.285714285714286,0.323170731707317,0,0,0,0,0,0,0,0,5,2220,0.714285714285714,0.676829268292683,2,1060,0.285714285714286,0.323170731707317,7,3280
"2585","ONDTH9666B","T","Munje","Traditional",8,2213,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2213,1,1,8,2213
"2586","AOMTO0693J","G3","Munje","Gated",2,540,0.4,0.212765957446809,0,0,0,0,0,0,0,0,3,1998,0.6,0.787234042553192,2,540,0.4,0.212765957446809,5,2538
"2587","DOIXQ7410O","G3","Munje","Gated",0,0,0,0,0,0,0,0,0,0,0,0,10,3085,1,1,0,0,0,0,10,3085
"2588","ADDGS3712N","G3","Munje","Gated",0,0,0,0,0,0,0,0,0,0,0,0,7,4605,1,1,0,0,0,0,7,4605
"2589","HDJOD6936Y","G3","Munje","Gated",0,0,0,0,0,0,0,0,0,0,0,0,10,2940,1,1,0,0,0,0,10,2940
"2590","AMBLJ4162Z","T","Munje","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,13,2805,1,1,0,0,0,0,13,2805
"2591","EOSGO3840O","T","Munje","Traditional",1,260,0.2,0.097196261682243,0,0,0,0,0,0,0,0,4,2415,0.8,0.902803738317757,1,260,0.2,0.097196261682243,5,2675
"2592","ZJADX3665H","T","Mwaepe","Traditional",2,724,0.666666666666667,0.805339265850946,0,0,0,0,0,0,0,0,1,175,0.333333333333333,0.194660734149054,2,724,0.666666666666667,0.805339265850946,3,899
"2593","GIQCW8818T","T","Mwaepe","Traditional",8,4061,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,4061,1,1,8,4061
"2594","UBOAS0203C","T","Mwaepe","Traditional",7,751,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,751,1,1,7,751
"2595","MKQLB0230O","T","Mwaepe","Traditional",13,1628,0.928571428571429,0.918217710095883,0,0,0,0,0,0,0,0,1,145,0.0714285714285714,0.0817822899041173,13,1628,0.928571428571429,0.918217710095883,14,1773
"2596","MKQLB0230O","G3","Mwaepe","Gated",2,591,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,591,1,1,2,591
"2597","EITBO8173V","G3","Mwaepe","Gated",3,545,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,545,1,1,3,545
"2598","IBDCD0590R","G3","Mwaembe","Gated",5,1260,0.416666666666667,0.468401486988848,0,0,0,0,0,0,0,0,7,1430,0.583333333333333,0.531598513011152,5,1260,0.416666666666667,0.468401486988848,12,2690
"2599","MUGKX1616K","G3","Mwaembe","Gated",8,2262,0.615384615384615,0.561987577639752,0,0,0,0,0,0,0,0,5,1763,0.384615384615385,0.438012422360248,8,2262,0.615384615384615,0.561987577639752,13,4025
"2600","DCIID6804Z","G3","Mwaembe","Gated",0,0,0,0,0,0,0,0,0,0,0,0,10,2876,1,1,0,0,0,0,10,2876
"2601","FWOBM6737N","G3","Mwaembe","Gated",0,0,0,0,5,1057,0.416666666666667,0.42094782954998,0,0,0,0,7,1454,0.583333333333333,0.57905217045002,5,1057,0.416666666666667,0.42094782954998,12,2511
"2602","KDAMB7243Y","G3","Mwaembe","Gated",11,2964,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,2964,1,1,11,2964
"2603","BXITO6557V","T","Mwaembe","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,15,5889,1,1,0,0,0,0,15,5889
"2604","PGBVG3788P","T","Mwaembe","Traditional",7,2386,0.466666666666667,0.486740106079151,0,0,0,0,0,0,0,0,8,2516,0.533333333333333,0.513259893920849,7,2386,0.466666666666667,0.486740106079151,15,4902
"2605","TPDDA6688I","G3","Mwaembe","Gated",15,4693,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,4693,1,1,15,4693
"2606","IMYWO4952T","G3","Mwaembe","Gated",0,0,0,0,0,0,0,0,0,0,0,0,13,3841,1,1,0,0,0,0,13,3841
"2607","VXPNV7897P","G3","Mwaembe","Gated",0,0,0,0,0,0,0,0,0,0,0,0,13,3329,1,1,0,0,0,0,13,3329
"2608","RTTCD3933B","T","Mwaembe","Traditional",5,1383,0.5,0.384808013355593,0,0,0,0,0,0,0,0,5,2211,0.5,0.615191986644407,5,1383,0.5,0.384808013355593,10,3594
"2609","HIDOF3356F","G3","Mwaembe","Gated",0,0,0,0,0,0,0,0,0,0,0,0,15,5097,1,1,0,0,0,0,15,5097
"2610","MWYAV9139N","G3","Mwaembe","Gated",6,1534,0.5,0.600626468285043,2,280,0.166666666666667,0.109631949882537,0,0,0,0,4,740,0.333333333333333,0.28974158183242,8,1814,0.666666666666667,0.71025841816758,12,2554
"2611","NPHLE1281Q","G3","Mwaembe","Gated",0,0,0,0,0,0,0,0,0,0,0,0,14,5348,1,1,0,0,0,0,14,5348
"2612","NYAOI7659S","G3","Mwaembe","Gated",15,3679,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,3679,1,1,15,3679
"2613","BSZEU4812O","G3","Mwaembe","Gated",0,0,0,0,0,0,0,0,0,0,0,0,11,3180,1,1,0,0,0,0,11,3180
"2614","MHBTZ2361S","G3","Mwaembe","Gated",7,2036,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2036,1,1,7,2036
"2615","UVWJB6262T","G3","Mwaembe","Gated",7,2565,0.466666666666667,0.511159824631327,0,0,0,0,0,0,0,0,8,2453,0.533333333333333,0.488840175368673,7,2565,0.466666666666667,0.511159824631327,15,5018
"2616","JVLCG6361K","G3","Mwaembe","Gated",1,290,0.125,0.124197002141328,5,1210,0.625,0.518201284796574,0,0,0,0,2,835,0.25,0.357601713062098,6,1500,0.75,0.642398286937901,8,2335
"2617","YRTIO5760D","G3","Mwaembe","Gated",0,0,0,0,0,0,0,0,0,0,0,0,9,2704,1,1,0,0,0,0,9,2704
"2618","JJQSF3492G","G3","Mwaembe","Gated",0,0,0,0,0,0,0,0,0,0,0,0,15,5677,1,1,0,0,0,0,15,5677
"2619","ZHXBB5545E","G3","Mwaembe","Gated",4,1200,0.444444444444444,0.51063829787234,0,0,0,0,0,0,0,0,5,1150,0.555555555555556,0.48936170212766,4,1200,0.444444444444444,0.51063829787234,9,2350
"2620","MMQVA7523S","G3","Mwaembe","Gated",0,0,0,0,0,0,0,0,0,0,0,0,11,3477,1,1,0,0,0,0,11,3477
"2621","ZHECZ6810E","G3","Mwaembe","Gated",8,2203,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2203,1,1,8,2203
"2622","TPOJO1366N","G3","Mwaembe","Gated",15,4230,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,4230,1,1,15,4230
"2623","AJOFG0883A","G4","Vanga","Gated",2,274,0.4,0.380555555555556,0,0,0,0,0,0,0,0,3,446,0.6,0.619444444444444,2,274,0.4,0.380555555555556,5,720
"2624","CQCEE8047R","G4","Vanga","Gated",5,685,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,685,1,1,5,685
"2625","WSJCB3610R","G4","Vanga","Gated",0,0,0,0,0,0,0,0,0,0,0,0,4,719,1,1,0,0,0,0,4,719
"2626","BRWIL2379T","G4","Vanga","Gated",0,0,0,0,0,0,0,0,0,0,0,0,7,1056,1,1,0,0,0,0,7,1056
"2627","UQJFW9725B","G4","Vanga","Gated",0,0,0,0,0,0,0,0,0,0,0,0,7,1155,1,1,0,0,0,0,7,1155
"2628","GGMOR0411P","G4","Vanga","Gated",0,0,0,0,0,0,0,0,4,618,0.666666666666667,0.668108108108108,2,307,0.333333333333333,0.331891891891892,4,618,0.666666666666667,0.668108108108108,6,925
"2629","LWGZY1594U","G4","Vanga","Gated",0,0,0,0,0,0,0,0,0,0,0,0,2,142,1,1,0,0,0,0,2,142
"2630","LUXSY4671F","G3","Tiwi","Gated",8,4913,0.8,0.908636952099131,0,0,0,0,0,0,0,0,2,494,0.2,0.0913630479008692,8,4913,0.8,0.908636952099131,10,5407
"2631","KVMRP1295F","T","Tiwi","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,10,1668,1,1,0,0,0,0,10,1668
"2632","FCXSK0303V","G3","Tiwi","Gated",10,3956,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3956,1,1,10,3956
"2633","OWPOF6634C","G3","Tiwi","Gated",0,0,0,0,0,0,0,0,0,0,0,0,9,2748,1,1,0,0,0,0,9,2748
"2634","HLPWZ0131H","T","Tiwi","Traditional",11,3292,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,3292,1,1,11,3292
"2635","PZOIE2973V","G3","Tiwi","Gated",0,0,0,0,0,0,0,0,0,0,0,0,7,1823,1,1,0,0,0,0,7,1823
"2636","QTRZP9673X","G3","Tiwi","Gated",5,1411,0.333333333333333,0.250132955149796,0,0,0,0,0,0,0,0,10,4230,0.666666666666667,0.749867044850204,5,1411,0.333333333333333,0.250132955149796,15,5641
"2637","GYASK5356L","G3","Tiwi","Gated",0,0,0,0,0,0,0,0,0,0,0,0,5,3087,1,1,0,0,0,0,5,3087
"2638","KOSXE0520V","G3","Tiwi","Gated",8,3006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,3006,1,1,8,3006
"2639","DSHOU7263W","G3","Tiwi","Gated",0,0,0,0,0,0,0,0,0,0,0,0,6,1445,1,1,0,0,0,0,6,1445
"2640","ZRMGA5434X","G3","Tiwi","Gated",0,0,0,0,0,0,0,0,0,0,0,0,6,1754,1,1,0,0,0,0,6,1754
"2641","IFGAX8605Y","G3","Tiwi","Gated",0,0,0,0,0,0,0,0,0,0,0,0,3,701,1,1,0,0,0,0,3,701
"2642","AZWJH3944W","G3","Tiwi","Gated",2,585,0.666666666666667,0.567961165048544,0,0,0,0,0,0,0,0,1,445,0.333333333333333,0.432038834951456,2,585,0.666666666666667,0.567961165048544,3,1030
"2643","NDIKZ5786N","T","Tiwi","Traditional",7,2237,0.5,0.532492263746727,0,0,0,0,0,0,0,0,7,1964,0.5,0.467507736253273,7,2237,0.5,0.532492263746727,14,4201
"2644","LHSAO5133R","G4","Bamburi","Gated",15,3580,0.652173913043478,0.584108337412302,0,0,0,0,4,1700,0.173913043478261,0.27736988089411,4,849,0.173913043478261,0.138521781693588,19,5280,0.826086956521739,0.861478218306412,23,6129
"2645","MLRKJ7196H","G4","Bamburi","Gated",6,1020,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1020,1,1,6,1020
"2646","VZBZR3596S","G4","Bamburi","Gated",8,1791,0.8,0.734919983586377,0,0,0,0,0,0,0,0,2,646,0.2,0.265080016413623,8,1791,0.8,0.734919983586377,10,2437
"2647","DFPUA9561A","G4","Nyali","Gated",0,0,0,0,0,0,0,0,1,550,0.5,0.723684210526316,1,210,0.5,0.276315789473684,1,550,0.5,0.723684210526316,2,760
"2648","CPLZX8310G","T","Nyali","Traditional",11,4939,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,4939,1,1,11,4939
"2649","CPLZX8310G","G4","Nyali","Gated",9,3680,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3680,1,1,9,3680
"2650","VZSMM7368B","T","Nyali","Traditional",4,690,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,690,1,1,4,690
"2651","VZSMM7368B","G4","Nyali","Gated",4,680,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,680,1,1,4,680
"2652","LQBDQ8765R","G4","Nyali","Gated",14,5350,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,5350,1,1,14,5350
"2653","KQNNL4015E","G4","Nyali","Gated",3,785,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,785,1,1,3,785
