"","TripID","GateCode","Site","TrapType","BrowserCt","BrowserMass_g","BrowserCtRatio","BrowserMassRatio","GrazerCt","GrazerMass_g","GrazerCtRatio","GrazerMassRatio","ScraperCt","ScraperMass_g","ScraperCtRatio","ScraperMassRatio","OtherCt","OtherMass_g","OtherCtRatio","OtherMassRatio","KeyHerbivoreCt","KeyHerbivoreMass_g","KeyHerbivoreCtRatio","KeyHerbivoreMassRatio","TotalCt","TotalMass_g"
"2299","ONHOW8146S","G4","Vanga","Gated",2,304,0.333333333333333,0.332603938730853,0,0,0,0,0,0,0,0,4,610,0.666666666666667,0.667396061269147,2,304,0.333333333333333,0.332603938730853,6,914
"2300","BLRRQ1001Y","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,1,236,1,1,0,0,0,0,1,236
"2301","BLRRQ1001Y","G4","Vanga","Gated",0,0,0,0,0,0,0,0,0,0,0,0,5,1170,1,1,0,0,0,0,5,1170
"2302","TYJBS6322P","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,5,1005,1,1,0,0,0,0,5,1005
"2303","NLCXX4695D","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,8,1672,1,1,0,0,0,0,8,1672
"2304","SGKFE1712S","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,5,892,1,1,0,0,0,0,5,892
"2305","ZTLZZ2955V","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,6,1045,1,1,0,0,0,0,6,1045
"2306","QUSSJ5194J","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,5,858,1,1,0,0,0,0,5,858
"2307","HOBKZ6606R","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,5,935,1,1,0,0,0,0,5,935
"2308","MLSPC1299D","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,6,1032,1,1,0,0,0,0,6,1032
"2309","PHKYW4911N","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,6,992,1,1,0,0,0,0,6,992
"2310","GXVFF1431M","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,6,899,1,1,0,0,0,0,6,899
"2311","WQGWN2290Q","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,6,733,1,1,0,0,0,0,6,733
"2312","FGBMJ4898F","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,5,626,1,1,0,0,0,0,5,626
"2313","JPENF6176Q","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,5,596,1,1,0,0,0,0,5,596
"2314","ENUFO6649J","G4","Vanga","Gated",4,2178,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2178,1,1,4,2178
"2315","WHXNN8191P","T","Vanga","Traditional",1,102,0.142857142857143,0.12200956937799,0,0,0,0,0,0,0,0,6,734,0.857142857142857,0.87799043062201,1,102,0.142857142857143,0.12200956937799,7,836
"2316","VYXBL1939Z","T","Mwaepe","Traditional",1,191,0.0769230769230769,0.0888785481619358,0,0,0,0,0,0,0,0,12,1958,0.923076923076923,0.911121451838064,1,191,0.0769230769230769,0.0888785481619358,13,2149
"2317","DEBSB5703M","T","Mwaepe","Traditional",0,0,0,0,2,174,1,1,0,0,0,0,0,0,0,0,2,174,1,1,2,174
"2318","JUIEB7513D","T","Mwaepe","Traditional",4,934,0.8,0.728549141965679,0,0,0,0,0,0,0,0,1,348,0.2,0.271450858034321,4,934,0.8,0.728549141965679,5,1282
"2319","GMVLP1755O","G3","Mwaepe","Gated",0,0,0,0,0,0,0,0,0,0,0,0,10,7838,1,1,0,0,0,0,10,7838
"2320","NNAYR8871P","G3","Mwaepe","Gated",3,576,0.6,0.59016393442623,0,0,0,0,0,0,0,0,2,400,0.4,0.40983606557377,3,576,0.6,0.59016393442623,5,976
"2321","HXFFJ9637Q","G3","Mwaepe","Gated",7,1738,0.875,0.876892028254289,0,0,0,0,0,0,0,0,1,244,0.125,0.123107971745711,7,1738,0.875,0.876892028254289,8,1982
"2322","IMQDT6999U","G3","Mwaepe","Gated",2,559,0.25,0.219905586152636,0,0,0,0,0,0,0,0,6,1983,0.75,0.780094413847364,2,559,0.25,0.219905586152636,8,2542
"2323","NYCJI0983X","T","Mwaepe","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,12,1790,1,1,0,0,0,0,12,1790
"2324","SUBPV4016X","G3","Mwaepe","Gated",8,2490,0.8,0.744172145845786,0,0,0,0,0,0,0,0,2,856,0.2,0.255827854154214,8,2490,0.8,0.744172145845786,10,3346
"2325","JHEDR6397O","T","Mwaepe","Traditional",2,745,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,745,1,1,2,745
"2326","JHEDR6397O","G3","Mwaepe","Gated",0,0,0,0,0,0,0,0,0,0,0,0,5,2924,1,1,0,0,0,0,5,2924
"2327","DWOPQ2180B","T","Mwaepe","Traditional",9,2303,0.6,0.691383968778145,0,0,0,0,0,0,0,0,6,1028,0.4,0.308616031221855,9,2303,0.6,0.691383968778145,15,3331
"2328","UXQKG4469J","G3","Mwaepe","Gated",3,600,0.333333333333333,0.312337324310255,0,0,0,0,0,0,0,0,6,1321,0.666666666666667,0.687662675689745,3,600,0.333333333333333,0.312337324310255,9,1921
"2329","PQNJV6123N","T","Mwaepe","Traditional",3,864,0.428571428571429,0.450469238790407,0,0,0,0,0,0,0,0,4,1054,0.571428571428571,0.549530761209593,3,864,0.428571428571429,0.450469238790407,7,1918
"2330","PQNJV6123N","G3","Mwaepe","Gated",4,1168,0.444444444444444,0.534309240622141,0,0,0,0,0,0,0,0,5,1018,0.555555555555556,0.465690759377859,4,1168,0.444444444444444,0.534309240622141,9,2186
"2331","PSDUH5697B","G3","Mwaepe","Gated",6,1536,0.6,0.421052631578947,0,0,0,0,0,0,0,0,4,2112,0.4,0.578947368421053,6,1536,0.6,0.421052631578947,10,3648
"2332","ABPNA7962P","T","Mwaepe","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,2,396,1,1,0,0,0,0,2,396
"2333","ABPNA7962P","G3","Mwaepe","Gated",2,398,0.25,0.144622093023256,0,0,0,0,0,0,0,0,6,2354,0.75,0.855377906976744,2,398,0.25,0.144622093023256,8,2752
"2334","OSRRR4381J","T","Mwaepe","Traditional",4,1154,0.333333333333333,0.13368860055607,0,0,0,0,0,0,0,0,8,7478,0.666666666666667,0.86631139944393,4,1154,0.333333333333333,0.13368860055607,12,8632
"2335","PVGKL7008J","T","Mwaepe","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,5,2193,1,1,0,0,0,0,5,2193
"2336","PVGKL7008J","G3","Mwaepe","Gated",0,0,0,0,0,0,0,0,0,0,0,0,2,562,1,1,0,0,0,0,2,562
"2337","GJSDI7219K","G3","Mwaepe","Gated",8,2382,0.615384615384615,0.660932297447281,0,0,0,0,0,0,0,0,5,1222,0.384615384615385,0.339067702552719,8,2382,0.615384615384615,0.660932297447281,13,3604
"2338","SVIFO2060S","G3","Mwaepe","Gated",0,0,0,0,0,0,0,0,0,0,0,0,7,2314,1,1,0,0,0,0,7,2314
"2339","YYOVP2063C","T","Mwaepe","Traditional",1,268,0.333333333333333,0.27600411946447,0,0,0,0,0,0,0,0,2,703,0.666666666666667,0.72399588053553,1,268,0.333333333333333,0.27600411946447,3,971
"2340","YYOVP2063C","G3","Mwaepe","Gated",0,0,0,0,0,0,0,0,0,0,0,0,2,654,1,1,0,0,0,0,2,654
"2341","MULTC7197S","G3","Mwaepe","Gated",0,0,0,0,0,0,0,0,0,0,0,0,12,4010,1,1,0,0,0,0,12,4010
"2342","FVSFE1982F","T","Mwaepe","Traditional",2,406,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,406,1,1,2,406
"2343","FVSFE1982F","G3","Mwaepe","Gated",1,234,0.0833333333333333,0.0881688018085908,0,0,0,0,0,0,0,0,11,2420,0.916666666666667,0.911831198191409,1,234,0.0833333333333333,0.0881688018085908,12,2654
"2344","UOYPX3163F","T","Mwaepe","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,7,2303,1,1,0,0,0,0,7,2303
"2345","LIEKO2094G","T","Mwaepe","Traditional",8,2394,0.888888888888889,0.910612400152149,0,0,0,0,0,0,0,0,1,235,0.111111111111111,0.0893875998478509,8,2394,0.888888888888889,0.910612400152149,9,2629
"2346","XQPXU5053T","G3","Mwaepe","Gated",0,0,0,0,0,0,0,0,0,0,0,0,1,485,1,1,0,0,0,0,1,485
"2347","SFEBJ2611C","T","Mwaepe","Traditional",4,782,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,782,1,1,4,782
"2348","SFEBJ2611C","G3","Mwaepe","Gated",4,640,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,640,1,1,4,640
"2349","KDEGF2529V","T","Mwaepe","Traditional",4,1380,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1380,1,1,4,1380
"2350","VBVIO8376C","T","Mwaepe","Traditional",1,311,0.0833333333333333,0.172681843420322,8,889,0.666666666666667,0.493614658523043,0,0,0,0,3,601,0.25,0.333703498056635,9,1200,0.75,0.666296501943365,12,1801
"2351","ELCML0616B","T","Mwaepe","Traditional",9,3186,0.9,0.962537764350453,0,0,0,0,0,0,0,0,1,124,0.1,0.0374622356495468,9,3186,0.9,0.962537764350453,10,3310
"2352","GXXGR3569X","T","Mwaepe","Traditional",3,746,0.375,0.415367483296214,0,0,0,0,0,0,0,0,5,1050,0.625,0.584632516703786,3,746,0.375,0.415367483296214,8,1796
"2353","ZHPJL3496G","G3","Mwaepe","Gated",0,0,0,0,0,0,0,0,0,0,0,0,9,1470,1,1,0,0,0,0,9,1470
"2354","VICBR2323M","T","Mwaepe","Traditional",1,500,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,500,1,1,1,500
"2355","VICBR2323M","G3","Mwaepe","Gated",2,1019,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1019,1,1,2,1019
"2356","BJNGX8445V","T","Mwaepe","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,4,673,1,1,0,0,0,0,4,673
"2357","BJNGX8445V","G3","Mwaepe","Gated",8,844,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,844,1,1,8,844
"2358","HTCRT7993Q","G3","Mwaepe","Gated",0,0,0,0,0,0,0,0,0,0,0,0,6,1771,1,1,0,0,0,0,6,1771
"2359","ASXSA6922M","T","Mwaepe","Traditional",3,846,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,846,1,1,3,846
"2360","XMRMO3455O","G3","Mwaepe","Gated",1,274,0.125,0.0839975475168608,0,0,0,0,0,0,0,0,7,2988,0.875,0.916002452483139,1,274,0.125,0.0839975475168608,8,3262
"2361","KSHSM6894W","G3","Mwaepe","Gated",0,0,0,0,0,0,0,0,0,0,0,0,10,1974,1,1,0,0,0,0,10,1974
"2362","FDMCH6815N","T","Mwaepe","Traditional",1,261,0.1,0.0689746300211417,0,0,0,0,0,0,0,0,9,3523,0.9,0.931025369978858,1,261,0.1,0.0689746300211417,10,3784
"2363","FDMCH6815N","G3","Mwaepe","Gated",0,0,0,0,0,0,0,0,0,0,0,0,1,163,1,1,0,0,0,0,1,163
"2364","CXEET5219G","T","Mwaepe","Traditional",1,246,0.25,0.135686707115279,0,0,0,0,0,0,0,0,3,1567,0.75,0.864313292884721,1,246,0.25,0.135686707115279,4,1813
"2365","CXEET5219G","G3","Mwaepe","Gated",0,0,0,0,0,0,0,0,0,0,0,0,2,807,1,1,0,0,0,0,2,807
"2366","MWTWJ7840I","G3","Mwaepe","Gated",1,326,0.2,0.150925925925926,0,0,0,0,0,0,0,0,4,1834,0.8,0.849074074074074,1,326,0.2,0.150925925925926,5,2160
"2367","MGSJC5282C","G3","Mwaepe","Gated",6,1924,0.6,0.512929885363903,0,0,0,0,0,0,0,0,4,1827,0.4,0.487070114636097,6,1924,0.6,0.512929885363903,10,3751
"2368","OWCMH1903W","T","Mwaepe","Traditional",2,438,0.2,0.180024660912454,0,0,0,0,0,0,0,0,8,1995,0.8,0.819975339087546,2,438,0.2,0.180024660912454,10,2433
"2369","OWCMH1903W","G3","Mwaepe","Gated",0,0,0,0,0,0,0,0,0,0,0,0,2,248,1,1,0,0,0,0,2,248
"2370","TAUDM8439E","G3","Mwaepe","Gated",4,1393,0.8,0.871169480925578,0,0,0,0,0,0,0,0,1,206,0.2,0.128830519074422,4,1393,0.8,0.871169480925578,5,1599
"2371","PUKDE4676Q","G3","Mwaepe","Gated",0,0,0,0,0,0,0,0,0,0,0,0,9,2545,1,1,0,0,0,0,9,2545
"2372","OLJVF3885J","T","Mayungu","Traditional",1,240,0.25,0.230769230769231,0,0,0,0,0,0,0,0,3,800,0.75,0.769230769230769,1,240,0.25,0.230769230769231,4,1040
"2373","AUYPZ7657A","T","Mayungu","Traditional",1,300,0.333333333333333,0.416666666666667,0,0,0,0,0,0,0,0,2,420,0.666666666666667,0.583333333333333,1,300,0.333333333333333,0.416666666666667,3,720
"2374","BJTLD3219U","T","Mayungu","Traditional",2,730,0.5,0.532846715328467,1,270,0.25,0.197080291970803,0,0,0,0,1,370,0.25,0.27007299270073,3,1000,0.75,0.72992700729927,4,1370
"2375","CZIVU5485X","T","Mayungu","Traditional",2,610,0.5,0.465648854961832,0,0,0,0,0,0,0,0,2,700,0.5,0.534351145038168,2,610,0.5,0.465648854961832,4,1310
"2376","JQNNN4491C","T","Mayungu","Traditional",1,390,0.25,0.282608695652174,0,0,0,0,0,0,0,0,3,990,0.75,0.717391304347826,1,390,0.25,0.282608695652174,4,1380
"2377","MWODH2497C","G3","Mayungu","Gated",1,500,0.25,0.40983606557377,0,0,0,0,0,0,0,0,3,720,0.75,0.59016393442623,1,500,0.25,0.40983606557377,4,1220
"2378","YUWSU5571V","G3","Mayungu","Gated",1,100,0.25,0.123456790123457,0,0,0,0,0,0,0,0,3,710,0.75,0.876543209876543,1,100,0.25,0.123456790123457,4,810
"2379","EAYHT8712S","T","Mayungu","Traditional",1,160,0.25,0.103896103896104,0,0,0,0,0,0,0,0,3,1380,0.75,0.896103896103896,1,160,0.25,0.103896103896104,4,1540
"2380","OJYKQ6818R","T","Mayungu","Traditional",2,780,0.5,0.549295774647887,1,280,0.25,0.197183098591549,0,0,0,0,1,360,0.25,0.253521126760563,3,1060,0.75,0.746478873239437,4,1420
"2381","IVKJO9012V","T","Mayungu","Traditional",2,550,0.5,0.528846153846154,0,0,0,0,0,0,0,0,2,490,0.5,0.471153846153846,2,550,0.5,0.528846153846154,4,1040
"2382","KJJFH1344J","T","Mayungu","Traditional",2,730,0.5,0.623931623931624,0,0,0,0,0,0,0,0,2,440,0.5,0.376068376068376,2,730,0.5,0.623931623931624,4,1170
"2383","MKBGN0868C","G3","Mayungu","Gated",1,110,0.333333333333333,0.407407407407407,0,0,0,0,0,0,0,0,2,160,0.666666666666667,0.592592592592593,1,110,0.333333333333333,0.407407407407407,3,270
"2384","NMCVH9319T","G3","Mayungu","Gated",0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,1,0,0,0,0,1,90
"2385","YQDHW9299C","T","Mayungu","Traditional",3,610,0.375,0.319371727748691,0,0,0,0,0,0,0,0,5,1300,0.625,0.680628272251309,3,610,0.375,0.319371727748691,8,1910
"2386","JREUV5160I","T","Mayungu","Traditional",1,190,0.25,0.215909090909091,1,150,0.25,0.170454545454545,0,0,0,0,2,540,0.5,0.613636363636364,2,340,0.5,0.386363636363636,4,880
"2387","KJAND1607G","G3","Mayungu","Gated",1,200,0.25,0.181818181818182,0,0,0,0,0,0,0,0,3,900,0.75,0.818181818181818,1,200,0.25,0.181818181818182,4,1100
"2388","LEHPI0964S","T","Mayungu","Traditional",1,160,0.25,0.155339805825243,0,0,0,0,0,0,0,0,3,870,0.75,0.844660194174757,1,160,0.25,0.155339805825243,4,1030
"2389","ZNHXZ2907R","T","Mayungu","Traditional",1,870,0.25,0.287128712871287,1,830,0.25,0.273927392739274,0,0,0,0,2,1330,0.5,0.438943894389439,2,1700,0.5,0.561056105610561,4,3030
"2390","USBLP1928E","T","Mayungu","Traditional",2,1330,0.5,0.50188679245283,0,0,0,0,0,0,0,0,2,1320,0.5,0.49811320754717,2,1330,0.5,0.50188679245283,4,2650
"2391","GBZMH7418G","T","Mayungu","Traditional",2,580,0.5,0.597938144329897,0,0,0,0,0,0,0,0,2,390,0.5,0.402061855670103,2,580,0.5,0.597938144329897,4,970
"2392","MVVKE8902Z","T","Mayungu","Traditional",1,310,0.25,0.2421875,1,370,0.25,0.2890625,0,0,0,0,2,600,0.5,0.46875,2,680,0.5,0.53125,4,1280
"2393","SZZSA8403D","T","Mayungu","Traditional",1,130,0.25,0.12037037037037,0,0,0,0,0,0,0,0,3,950,0.75,0.87962962962963,1,130,0.25,0.12037037037037,4,1080
"2394","MPRAB9304V","T","Mayungu","Traditional",2,1110,0.5,0.74,0,0,0,0,0,0,0,0,2,390,0.5,0.26,2,1110,0.5,0.74,4,1500
"2395","EYQGH8216J","T","Mayungu","Traditional",1,70,0.25,0.466666666666667,0,0,0,0,0,0,0,0,3,80,0.75,0.533333333333333,1,70,0.25,0.466666666666667,4,150
"2396","VWMUD0899A","T","Mayungu","Traditional",1,96,0.25,0.0845070422535211,0,0,0,0,0,0,0,0,3,1040,0.75,0.915492957746479,1,96,0.25,0.0845070422535211,4,1136
"2397","UHSHT5682M","T","Mayungu","Traditional",1,330,0.25,0.251908396946565,0,0,0,0,0,0,0,0,3,980,0.75,0.748091603053435,1,330,0.25,0.251908396946565,4,1310
"2398","DLFUT5088K","T","Mayungu","Traditional",1,740,0.25,0.27007299270073,1,670,0.25,0.244525547445255,0,0,0,0,2,1330,0.5,0.485401459854015,2,1410,0.5,0.514598540145985,4,2740
"2399","DWEHK9233O","T","Mayungu","Traditional",1,430,0.25,0.181434599156118,0,0,0,0,0,0,0,0,3,1940,0.75,0.818565400843882,1,430,0.25,0.181434599156118,4,2370
"2400","TALMB6410N","T","Mayungu","Traditional",1,420,0.25,0.285714285714286,0,0,0,0,0,0,0,0,3,1050,0.75,0.714285714285714,1,420,0.25,0.285714285714286,4,1470
"2401","UTEHT4608D","T","Mayungu","Traditional",2,370,0.5,0.425287356321839,0,0,0,0,0,0,0,0,2,500,0.5,0.574712643678161,2,370,0.5,0.425287356321839,4,870
"2402","TNRUJ1961L","T","Mayungu","Traditional",3,1080,0.75,0.805970149253731,0,0,0,0,0,0,0,0,1,260,0.25,0.194029850746269,3,1080,0.75,0.805970149253731,4,1340
"2403","YXYSO3263P","T","Mayungu","Traditional",2,1430,0.5,0.543726235741445,0,0,0,0,0,0,0,0,2,1200,0.5,0.456273764258555,2,1430,0.5,0.543726235741445,4,2630
"2404","BMTPY4576Q","T","Mayungu","Traditional",1,600,0.25,0.198019801980198,1,870,0.25,0.287128712871287,0,0,0,0,2,1560,0.5,0.514851485148515,2,1470,0.5,0.485148514851485,4,3030
"2405","VGPVW3149L","T","Mayungu","Traditional",1,120,0.25,0.137931034482759,1,270,0.25,0.310344827586207,0,0,0,0,2,480,0.5,0.551724137931034,2,390,0.5,0.448275862068966,4,870
"2406","IREBD1330T","G3","Mwaembe","Gated",0,0,0,0,0,0,0,0,0,0,0,0,3,2200,1,1,0,0,0,0,3,2200
"2407","NHURJ8477K","G3","Mwaembe","Gated",0,0,0,0,0,0,0,0,3,3000,1,1,0,0,0,0,3,3000,1,1,3,3000
"2408","BTLZK7785P","G3","Mwaembe","Gated",0,0,0,0,0,0,0,0,0,0,0,0,5,1845,1,1,0,0,0,0,5,1845
"2409","OHFAZ1943V","G3","Mwaembe","Gated",5,1941,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1941,1,1,5,1941
"2410","WBAIP2915S","G3","Mwaembe","Gated",4,1141,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1141,1,1,4,1141
"2411","EWPTP3742R","G3","Mwaembe","Gated",7,1356,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1356,1,1,7,1356
"2412","LYBIY3572Z","G3","Mwaembe","Gated",5,1100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1100,1,1,5,1100
"2413","PZMBV1114Q","G3","Mwaembe","Gated",11,4265,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,4265,1,1,11,4265
"2414","RPFFP6694V","G3","Mwaembe","Gated",9,3020,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3020,1,1,9,3020
"2415","SDCHW9612Q","G3","Mwaembe","Gated",14,4807,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,4807,1,1,14,4807
"2416","LUXOU3401A","G3","Mwaembe","Gated",15,3033,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,3033,1,1,15,3033
"2417","ZCMZP0442H","G3","Mwaembe","Gated",7,1906,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1906,1,1,7,1906
"2418","LIQEE5217T","G3","Mwaembe","Gated",10,2233,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2233,1,1,10,2233
"2419","GOTZW3353O","G3","Mwaembe","Gated",6,1646,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1646,1,1,6,1646
"2420","KJAHT0788W","G3","Mwaembe","Gated",5,966,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,966,1,1,5,966
"2421","DLWTP3308D","G3","Mwaembe","Gated",15,3274,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,3274,1,1,15,3274
"2422","LNJGA0914F","G3","Mwaembe","Gated",15,3778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,3778,1,1,15,3778
"2423","ACVUD4186Z","G3","Mwaembe","Gated",11,2368,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,2368,1,1,11,2368
"2424","SXJOA5612C","G3","Mwaembe","Gated",11,2356,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,2356,1,1,11,2356
"2425","RLCVL4454H","G3","Mwaembe","Gated",15,3218,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,3218,1,1,15,3218
"2426","RUQAK6809R","G3","Mwaembe","Gated",13,2734,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,2734,1,1,13,2734
"2427","FEERS3525L","G3","Mwaembe","Gated",15,3824,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,3824,1,1,15,3824
"2428","SNEXB9248I","G3","Mwaembe","Gated",15,1939,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1939,1,1,15,1939
"2429","ZNRCL7299T","G3","Mwaembe","Gated",1,211,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,211,1,1,1,211
"2430","GALOO1831M","G3","Mwaembe","Gated",28,7156,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28,7156,1,1,28,7156
"2431","MUQPK1130P","G3","Mwaembe","Gated",9,2966,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2966,1,1,9,2966
"2432","ZWSYL2494L","G3","Mwaembe","Gated",15,3415,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,3415,1,1,15,3415
"2433","PHIKB3600D","G3","Mwaembe","Gated",7,1300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1300,1,1,7,1300
"2434","QIRLT5525D","G3","Mwaembe","Gated",6,1215,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1215,1,1,6,1215
"2435","XBPIP7549O","G3","Mwaembe","Gated",14,3478,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,3478,1,1,14,3478
"2436","PEWUC5029M","G3","Mwaembe","Gated",15,4460,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,4460,1,1,15,4460
"2437","DGHZU7897W","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,5,683,1,1,0,0,0,0,5,683
"2438","CJEVC0501Q","T","Vanga","Traditional",2,1078,0.333333333333333,0.701366297983084,0,0,0,0,0,0,0,0,4,459,0.666666666666667,0.298633702016916,2,1078,0.333333333333333,0.701366297983084,6,1537
"2439","SGDFG3349Z","G4","Vanga","Gated",0,0,0,0,0,0,0,0,0,0,0,0,3,570,1,1,0,0,0,0,3,570
"2440","QEIRI8533S","T","Vanga","Traditional",2,1407,0.5,0.845045045045045,0,0,0,0,0,0,0,0,2,258,0.5,0.154954954954955,2,1407,0.5,0.845045045045045,4,1665
"2441","XFJIB0311P","G4","Vanga","Gated",1,626,0.2,0.262804366078925,0,0,0,0,0,0,0,0,4,1756,0.8,0.737195633921075,1,626,0.2,0.262804366078925,5,2382
"2442","CQAWM4308R","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,8,906,1,1,0,0,0,0,8,906
"2443","JKTEO5786I","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,6,737,1,1,0,0,0,0,6,737
"2444","ODQOE6941Q","T","Vanga","Traditional",1,617,0.333333333333333,0.383467992541952,0,0,0,0,0,0,0,0,2,992,0.666666666666667,0.616532007458048,1,617,0.333333333333333,0.383467992541952,3,1609
"2445","COTFL9500Y","G4","Vanga","Gated",0,0,0,0,0,0,0,0,0,0,0,0,5,2586,1,1,0,0,0,0,5,2586
"2446","PWORG5966F","G4","Vanga","Gated",2,193,0.285714285714286,0.16383701188455,0,0,0,0,0,0,0,0,5,985,0.714285714285714,0.83616298811545,2,193,0.285714285714286,0.16383701188455,7,1178
"2447","IVYEQ8307T","T","Vanga","Traditional",1,45,0.2,0.0538277511961723,0,0,0,0,0,0,0,0,4,791,0.8,0.946172248803828,1,45,0.2,0.0538277511961723,5,836
"2448","QUGJQ0804B","T","Vanga","Traditional",2,209,0.333333333333333,0.224731182795699,0,0,0,0,0,0,0,0,4,721,0.666666666666667,0.775268817204301,2,209,0.333333333333333,0.224731182795699,6,930
"2449","WSBYE0956Z","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,5,750,1,1,0,0,0,0,5,750
"2450","BIQXG3771H","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,4,568,1,1,0,0,0,0,4,568
"2451","OIOQF3656E","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,7,1141,1,1,0,0,0,0,7,1141
"2452","HYLGT0172M","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,6,983,1,1,0,0,0,0,6,983
"2453","RJGKH3080W","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,4,669,1,1,0,0,0,0,4,669
"2454","PFRQK7580F","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,4,730,1,1,0,0,0,0,4,730
"2455","PSRAA3252J","G4","Vanga","Gated",0,0,0,0,0,0,0,0,0,0,0,0,5,1438,1,1,0,0,0,0,5,1438
"2456","GFRZS2522M","G4","Vanga","Gated",0,0,0,0,0,0,0,0,0,0,0,0,7,1166,1,1,0,0,0,0,7,1166
"2457","RQYKV3924E","G4","Vanga","Gated",0,0,0,0,0,0,0,0,0,0,0,0,6,1028,1,1,0,0,0,0,6,1028
"2458","ZNXKJ1919H","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,7,992,1,1,0,0,0,0,7,992
"2459","NVNSD7788Q","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,4,676,1,1,0,0,0,0,4,676
"2460","ZMSVD9354A","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,4,674,1,1,0,0,0,0,4,674
"2461","ZOHYC2795A","G4","Vanga","Gated",0,0,0,0,0,0,0,0,0,0,0,0,5,810,1,1,0,0,0,0,5,810
"2462","NDWZN2784V","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,5,708,1,1,0,0,0,0,5,708
