"TripID","Date","Country","Site","Latitude","Longitude","Observer","Fisher","TotalCrew","TrapsOwned","TrapsFished","TrapLocation","Depth_m","SoakTime_Days","TrapType","GapSize_cm","B.undulatus","BrowserMass_g","BrowserMassRatio","ScraperMass_g","ScraperMassRatio","GrazerMass_g","GrazerMassRatio","PredatorMass_g","PredatorMassRatio","TotalCatch_g","LowNoCatch","CPUE_kgPerTrap","CPUE_DistFromMean","TotalValue_KSH","ValuePUE","MeanLLmat","MeanLLopt","MeanTrophLevel","MeanVulnerability","MTC_degC","FECount","FRic","FEve","FDiv","TotalCa_mg","CaPUE","CaConc_mgPer100g","CaPrice_KSHPermg","TotalFe_mg","FePUE","FeConc_mgPer100g","FePrice_KSHPermg","TotalOmega3_g","Omega3PUE","Omega3Conc_gPer100g","Omega3Price_KSHPerg","TotalProtein_g","ProteinPUE","ProteinConc_gPer100g","ProteinPrice_KSHPerg","TotalVA_ug","VAPUE","VAConc_ugPer100g","VAPrice_KSHPerug","TotalSe_ug","SePUE","SeConc_ugPer100g","SePrice_KSHPerug","TotalZn_ug","ZnPUE","ZnConc_ugPer100g","ZnPrice_KSHPerug"
"BPXCM4246F",2017-01-30,"Kenya","Mayungu",NA,NA,"Ahmed","DDAPP2388X",3,8,8,"Mayungu",NA,"1","Traditional","0","No",1100,0.25,0,0,0,0,2200,0.5,4400,"Catch",0.55,0.2078,208,26,1.0299850631769,0.910806018173193,3.2650000166893,37.4875,27.9027272727273,7,0.00748350621657268,0.651765,0.669213013372362,401.059645163591,50.1324556454488,9.11499193553615,0.517628743014822,7.19902121945915,0.899877652432394,0.163614118624072,28.8372535198051,1.61722747579003,0.202153434473754,0.0367551699043189,128.367841325838,212.225888651376,26.528236081422,4.82331565116765,0.978202995493281,921.178836576284,115.147354572035,20.935882649461,0.225363405841563,516.994000804871,64.6242501006088,11.7498636546561,0.401552048334802,17.5868371671426,2.19835464589283,0.399700844707787,11.8042828296527
"YAKET3476A",2017-01-30,"Kenya","Mayungu",NA,NA,"Ahmed","CBVIU8349E",3,1,1,"Mayungu",NA,"1","Gated","3","No",1190,0.25,0,0,0,0,2380,0.5,4760,"Catch",4.76,1.578,225,225,1.25317902074776,1.09301620227153,3.2650000166893,37.4875,27.9705882352941,7,0.00748350621657268,0.498861,0.64097430250693,450.339259168863,450.339259168863,9.46090880606855,0.500067438969511,7.96530445893073,7.96530445893073,0.167338328969133,28.2726167168042,1.80018561131824,1.80018561131824,0.0378190254478622,125.098211308939,228.778687286833,228.778687286833,4.80627494300069,0.984357427130675,956.89588533573,956.89588533573,20.1028547339439,0.23534430803931,527.943334000658,527.943334000658,11.0912465126189,0.426560930873917,18.4554072617944,18.4554072617944,0.387718639953664,12.2023858268465
"ALHXS5969D",2017-01-30,"Kenya","Mayungu",NA,NA,"Ahmed","IRPBO9863X",3,4,4,"Mayungu",NA,"1","Gated","3","No",1230,0.25,0,0,0,0,2460,0.5,4920,"Catch",1.23,0.3338,237,59,1.23509080027566,1.0961973425574,3.2650000166893,37.4875,28.0186991869919,7,0.00748350621657268,0.498861,0.64097430250693,488.513201785768,122.128300446442,9.92913011759692,0.485554943311484,9.03237774839694,2.25809443709924,0.183584913585304,26.2610805933242,1.97274572656532,0.493186431641329,0.0400964578570186,120.238506567687,237.225750517836,59.3064376294591,4.82166159589098,0.9998914514222,751.141180488308,187.785295122077,15.2670971643965,0.3157861746387,509.999473528347,127.499868382087,10.3658429578932,0.465098519335659,20.6481451451148,5.16203628627871,0.419677746851927,11.487714675239
"EOLJX1927T",2017-01-21,"Kenya","Mayungu",NA,NA,"Ahmed","CBVIU8349E",3,1,1,"Mayungu",NA,"1","Gated","3","No",700,0.25,0,0,0,0,1400,0.5,2800,"Catch",2.8,0.5165,134,134,0.765308414882208,0.680517107508638,3.2650000166893,37.4875,28.06,7,0.00748350621657268,0.498861,0.64097430250693,279.85247115282,279.85247115282,9.99473111260072,0.48025303991905,5.01202837004998,5.01202837004998,0.179001013216071,26.8154906710274,1.11506414095591,1.11506414095591,0.0398237193198539,120.531182972832,134.395170491933,134.395170491933,4.79982751756904,1.00003593513107,455.896392319309,455.896392319309,16.2820140114039,0.294803824430939,277.186368783549,277.186368783549,9.89951317084102,0.484872328281595,10.9335546674997,10.9335546674997,0.390484095267845,12.2924340790565
"ZPRKN8248C",2017-01-21,"Kenya","Mayungu",NA,NA,"Ahmed","DDAPP2388X",3,2,2,"Mayungu",NA,"1","Gated","3","No",890,0.25,0,0,890,0.25,890,0.25,3560,"Catch",1.78,0.036,152,76,1.25120612973614,1.15872211722563,3.2975,33.4325,27.7011235955056,7,0.00748350621657268,0.498861,0.64097430250693,509.292655714378,254.646327857189,14.305973475123,0.297667752124469,6.06379151100452,3.03189575550226,0.170331222219228,25.0008595653194,1.65897267677514,0.829486338387571,0.0466003560891894,91.3818546395191,163.974278337322,81.987139168661,4.60601905441916,0.924535247462007,729.871416201005,364.935708100502,20.5020060730619,0.207707818986913,351.242056039437,175.621028019718,9.86634988874823,0.431611184917385,12.054628972437,6.02731448621851,0.338613173383063,12.5760817978417
"JVKYC3103G",2017-01-21,"Kenya","Mayungu",NA,NA,"Ahmed","EWPIF7764H",2,6,6,"Mayungu",NA,"1","Traditional","0","No",1020,0.25,0,0,0,0,2040,0.5,4080,"Catch",0.68,0.4933,192,32,1.36981665915637,1.21524764753486,3.2650000166893,37.4875,28.0696078431373,7,0.00748350621657268,0.651765,0.669213013372362,423.365208056883,70.5608680094805,10.3765982366883,0.452564349534969,7.37243133870885,1.22873855645148,0.180696846536982,25.9887127051298,1.69637531426992,0.282729219044987,0.0415778263301451,112.946703708937,194.903258902961,32.4838764838269,4.77704065938631,0.983051802614517,885.827013825703,147.637835637617,21.7114464172966,0.216295051979189,475.857910219794,79.3096517032991,11.6631840740146,0.40264119999918,16.6052259115589,2.76753765192648,0.406990831165659,11.5385361825537
"XIEOG8754Q",2017-01-21,"Kenya","Mayungu",NA,NA,"Ahmed","ONXVU0542R",3,2,2,"Mayungu",NA,"1","Traditional","0","No",2040,0.5,0,0,1020,0.25,1020,0.25,4080,"Catch",2.04,3.4798,187,94,1.19374955818856,1.13179891377694,2.9025,23.0525,28.1264705882353,7,0.00748350621657268,0.651765,0.669213013372362,572.321794034181,286.16089701709,14.0274949518182,0.327088714690498,9.23462716723717,4.61731358361858,0.226338901157774,20.2715276545384,1.79350245989992,0.896751229949961,0.0439583936249981,104.376773484016,195.702384075656,97.8511920378278,4.79662706067783,0.956554519681433,228.086643816,114.043321908,5.59035891705881,0.820740736362523,294.217827996902,147.108913998451,7.21122127443387,0.636263279062652,19.568086588665,9.78404329433249,0.479609965408455,9.56659707896211
"CLLAJ6650R",2017-01-23,"Kenya","Mayungu",NA,NA,"Ahmed","IRPBO9863X",3,4,4,"Mayungu",NA,"1","Traditional","0","No",700,0.25,0,0,0,0,1400,0.5,2800,"Catch",0.7,0.5372,134,33,1.09143339851467,0.979938620184806,3.2650000166893,37.4875,28.06,7,0.00748350621657268,0.651765,0.669213013372362,271.585982124394,67.8964955310985,9.6994993615855,0.491925242072352,4.69345230614172,1.17336307653543,0.167623296647918,28.4651875177628,1.06510402681957,0.266276006704894,0.0380394295292705,125.43375730062,133.972724021013,33.4931810052531,4.78474014360759,0.997217911155153,497.901632468835,124.475408117209,17.7822011596012,0.268326093524834,264.996418883646,66.2491047209116,9.46415781727308,0.504157756405986,9.84338411010408,2.46084602752602,0.351549432503717,13.5725679812557
"SFMSA0387J",2017-01-23,"Kenya","Mayungu",NA,NA,"Ahmed","HPWRI8000D",4,13,13,"Mayungu",NA,"1","Traditional","0","No",1170,0.25,0,0,0,0,2340,0.5,4680,"Catch",0.36,0.2094,222,17,1.19758023271461,1.06299502059306,3.2650000166893,37.4875,27.9880341880342,7,0.00748350621657268,0.651765,0.669213013372362,444.232469306871,34.1717284082209,9.49214678006135,0.500638776690518,7.86438416910911,0.604952628393008,0.168042396775836,28.2793916494537,1.76964153178349,0.136126271675653,0.037812853243237,125.675169804508,224.886259659266,17.2989430507128,4.80526195853133,0.988944368308526,887.275595514264,68.2519688857126,18.9588802460313,0.250654927425449,496.36414483069,38.1818572946685,10.6060714707412,0.448058149074931,17.8481837461115,1.37293721123934,0.381371447566484,12.4606516362458
"LYXQZ3759J",2017-01-29,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","TFBGG6271S",1,6,6,"Vanga",NA,"1","Traditional","0","No",0,0,0,0,0,0,0,0,4010,"Catch",0.6683,0.7131,160,27,0.582555820348396,0.45527162125493,3.51400005340576,58.764,27.61072319202,40,0.400466342489182,0.396814,0.651173140314551,267.434292341526,44.572382056921,6.66918434766898,0.599773494250175,5.12619719981301,0.854366199968836,0.127835341641222,31.2902515739837,1.24078318471371,0.206797197452285,0.0309422240576985,129.273189688664,157.307977183261,26.2179961972101,3.92289219908381,1.01965585517089,384.183408056481,64.0305680094134,9.58063361736859,0.417508920573735,407.827776447337,67.9712960745562,10.1702687393351,0.393303274723644,14.5183429054232,2.41972381757054,0.362053439037986,11.0480928191938
"URSSI2080B",2017-01-29,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","CGEWK0906V",1,5,5,"Vanga",NA,"1","Traditional","0","No",0,0,0,0,0,0,2388,1,2388,"Catch",0.4776,0.795,96,19,1.12251076071296,0.976007694527185,3.5,33.41,28,40,0.400466342489182,0.396814,0.651173140314551,206.651914411229,41.3303828822458,8.65376526010172,0.462226542987252,1.85389391827969,0.370778783655938,0.0776337486716788,51.5239836854513,0.730472475875815,0.146094495175163,0.0305892996597912,130.764680606856,109.261732130142,21.8523464260284,4.57544941918518,0.874231060937473,1394.55954001821,278.911908003641,58.39864070428,0.0684947449420144,376.624274419059,75.3248548838117,15.7715357796926,0.25362146438208,3.25585770013564,0.651171540027128,0.136342449754424,29.3378915165797
"WMHGG4725Q",2017-01-29,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","NHCPC3861M",1,1,1,"Vanga",NA,"1","Gated","4","No",870,0.25,0,0,0,0,2610,0.75,3480,"Catch",3.48,0.2544,145,145,1.06807442918956,0.9426699537632,3.125,31.56,27.9183908045977,26,0.191892493959011,0.300129,0.675433822403749,314.108996049235,314.108996049235,9.02612057612745,0.461241167308977,3.5813499217729,3.5813499217729,0.102912354073934,40.4540196195849,1.28176131948234,1.28176131948234,0.0368322218242051,113.03196453027,159.079212495524,159.079212495524,4.57124173837714,0.910741244737279,1738.88326672006,1738.88326672006,49.9679099632202,0.083317841267906,489.283385484757,489.283385484757,14.0598673989873,0.296106518835624,6.39226248212113,6.39226248212113,0.183685703509228,22.6649015751814
"QBFJC1014N",2017-01-29,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","ILMVK2298D",1,5,5,"Vanga",NA,"1","Traditional","0","No",0,0,0,0,0,0,1482,0.4,3705,"Catch",0.741,0.6819,136,27,0.887732830778672,0.718648409628944,3.71,33.92,28.059379217274,40,0.400466342489182,0.396814,0.651173140314551,367.226679485945,73.445335897189,9.91165126817665,0.370779160682445,3.33507638702641,0.667015277405283,0.0900155570047615,40.8266510865143,1.70608954073276,0.341217908146552,0.0460483006945415,79.8082379319433,132.645899266337,26.5291798532674,3.58018621501584,1.0264923435485,1295.16139851854,259.032279703709,34.9571227670322,0.105129754604905,502.407162965566,100.481432593113,13.5602473135105,0.271015244281723,4.95395293082795,0.990790586165591,0.133709930656625,27.4851218615118
"IJVKH7297A",2017-01-28,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","HVGAM9809U",1,1,1,"Vanga",NA,"1","Gated","4","No",0,0,0,0,0,0,4140,1,4140,"Catch",4.14,0.113,166,166,1.30260205098311,1.13259459878933,3.5,33.41,28,26,0.191892493959011,0.300129,0.675433822403749,358.265881768211,358.265881768211,8.65376526010172,0.462226542987252,3.2140371950075,3.2140371950075,0.0776337486716788,51.5239836854513,1.26639700591536,1.26639700591536,0.0305892996597912,130.764680606856,189.423605954266,189.423605954266,4.57544941918518,0.874231060937473,2417.70372515719,2417.70372515719,58.39864070428,0.0684947449420144,652.941581279273,652.941581279273,15.7715357796926,0.25362146438208,5.64457741983314,5.64457741983314,0.136342449754424,29.3378915165797
"JLKII3646S",2017-01-28,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","AVQIA4854S",1,1,1,"Vanga",NA,"1","Gated","4","No",4131,0.6,0,0,0,0,2754,0.4,6885,"Catch",6.885,0.4752,259,259,0.961451353157289,0.879349847467118,2.6,28.97,27.6492374727669,26,0.191892493959011,0.300129,0.675433822403749,564.800053820584,564.800053820584,8.20334137720528,0.458498539878437,10.2604740746286,10.2604740746286,0.149026493458658,25.2385999044956,3.16279570847726,3.16279570847726,0.0459374830570409,81.8769291060778,251.01963595106,251.01963595106,3.64589158970312,1.03163244189585,1220.72255832935,1220.72255832935,17.7301751391336,0.212136654830403,463.479193418047,463.479193418047,6.7317239421648,0.558730583114709,18.7176906734912,18.7176906734912,0.271861883420352,13.8350400440557
"SSQRV0080X",2017-01-28,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","YUIRY0510O",1,1,1,"Vanga",NA,"1","Gated","4","No",3948,1,0,0,0,0,0,0,3948,"Catch",3.948,0.1541,197,197,0.683666561322634,0.656011857632787,2,26.01,27.5,26,0.191892493959011,0.300129,0.675433822403749,431.717634530262,431.717634530262,10.9350971258932,0.457243309541397,9.17948340399805,9.17948340399805,0.232509711347468,21.5044781184553,2.71773170081095,2.71773170081095,0.0688381889769745,72.6341014240284,179.620970271387,179.620970271387,4.5496699663472,1.09898081333015,266.315185697749,266.315185697749,6.74557207947693,0.741226976910121,208.634170095551,208.634170095551,5.2845534472024,0.946153738429301,16.8343995125617,16.8343995125617,0.426403229801462,11.7259899797852
"AWVLI4554F",2017-01-28,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","TFBGG6271S",1,7,7,"Vanga",NA,"1","Traditional","0","No",0,0,0,0,0,0,0,0,2380,"Catch",0.34,0.854,119,17,0.774645677049117,0.583585174074196,3.85,34.26,28.1,40,0.400466342489182,0.396814,0.651173140314551,355.695524372319,50.8136463389027,14.9451900996773,0.334555797996037,3.24594954896942,0.463707078424202,0.136384434830648,36.6610750428275,1.80906284507541,0.258437549296487,0.0760110439107315,65.7799149012093,104.87887616889,14.9826965955557,4.4066754692811,1.13464221153905,800.601931457301,114.3717044939,33.638736615853,0.148638162517781,422.609395331704,60.3727707616721,17.7566972828447,0.281583895943907,4.47925443702703,0.639893491003861,0.188203967942312,26.5669212751805
"WCSWP1069O",2017-01-27,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","CGEWK0906V",1,1,1,"Vanga",NA,"1","Gated","4","No",0,0,0,0,0,0,0,0,3800,"Catch",3.8,0.1858,190,190,0.743962175652348,0.608619369840674,3.64999997615814,44.91,27.6868421052632,26,0.191892493959011,0.300129,0.675433822403749,407.742650761929,407.742650761929,10.7300697568929,0.465980195216164,8.57009831373297,8.57009831373297,0.225528902992973,22.1701073948637,1.69621125667629,1.69621125667629,0.0446371383335865,112.014349186848,188.357789084823,188.357789084823,4.95678392328482,1.00871857183691,229.800572166206,229.800572166206,6.04738347805806,0.826803859576903,463.215113220251,463.215113220251,12.1898714005329,0.410176599548164,21.7618580498538,21.7618580498538,0.572680474996153,8.73087213255103
"MWBPI5374D",2017-01-27,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","SPSZY6475T",1,6,6,"Vanga",NA,"1","Traditional","0","No",0,0,0,0,0,0,0,0,5118,"Catch",0.853,0.6338,171,28,0.701305313945722,0.534736309262099,3.7100000222524,44.47,27.9044548651817,40,0.400466342489182,0.396814,0.651173140314551,419.810530109855,69.9684216849758,8.20262856799247,0.406373799045388,4.97266275658063,0.828777126096772,0.0971602726959874,34.3075749052627,2.08440353551851,0.347400589253086,0.0407269155044649,81.8459559739528,157.132262760778,26.1887104601296,3.07018879954627,1.08570956086673,852.347976211707,142.057996035284,16.6539268505609,0.200152994740761,537.078134955192,89.513022492532,10.4939065055723,0.317644657074399,10.0264905981883,1.67108176636472,0.195906420441351,17.014926442042
"CZDYG1391G",2017-01-27,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","PLWPN1352Q",1,8,8,"Vanga",NA,"1","Traditional","0","No",0,0,0,0,0,0,0,0,2224,"Catch",0.278,0.8807,111,14,0.493031184133983,0.390096499874933,3.4300000667572,64.89,27.5,40,0.400466342489182,0.396814,0.651173140314551,152.142315634555,19.0177894543193,6.84093145838825,0.730894620186418,3.67164151095147,0.458955188868934,0.16509179455717,30.2861811721874,0.672299051143381,0.0840373813929226,0.0302292738823462,165.402583583722,111.557453934625,13.9446817418281,5.01607256900293,0.99679578618893,157.314068094176,19.6642585117719,7.07347428481005,0.706866215762919,257.348194899527,32.1685243624409,11.5714116411658,0.432099397640673,11.3955986710303,1.42444983387879,0.512392026575105,9.75815340730544
"RWXES2904P",2017-01-25,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","BHZYR9303Y",1,1,1,"Vanga",NA,"1","Gated","4","No",3932,1,0,0,0,0,0,0,3932,"Catch",3.932,0.1575,197,197,0.662301981281302,0.635511487081762,2,26.01,27.5,26,0.191892493959011,0.300129,0.675433822403749,429.968018990119,429.968018990119,10.9350971258932,0.457243309541397,9.14228185018245,9.14228185018245,0.232509711347468,21.5044781184553,2.70671759057464,2.70671759057464,0.0688381889769745,72.6341014240284,178.893023076772,178.893023076772,4.5496699663472,1.09898081333015,265.235894165033,265.235894165033,6.74557207947692,0.741226976910121,207.788641543998,207.788641543998,5.2845534472024,0.946153738429301,16.7661749957935,16.7661749957935,0.426403229801463,11.7259899797852
"ZSPHI8439N",2017-01-24,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","PGYTY2625F",1,1,1,"Vanga",NA,"1","Gated","4","No",0,0,0,0,0,0,0,0,3720,"Catch",3.72,0.203,149,149,0.777136499161815,0.585461653733599,3.85,34.26,28.1,26,0.191892493959011,0.300129,0.675433822403749,444.768857366396,444.768857366396,11.9561520797418,0.334555797996037,4.05880078056008,4.05880078056008,0.109107547864518,36.6610750428275,2.26208866678337,2.26208866678337,0.0608088351285852,65.7799149012093,131.142661965806,131.142661965806,3.52534037542488,1.13464221153905,1001.08880168779,1001.08880168779,26.9109892926824,0.148638162517781,528.439311137459,528.439311137459,14.2053578262758,0.281583895943907,5.6009500859632,5.6009500859632,0.15056317435385,26.5669212751805
"IVMYK7422D",2017-01-24,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","WAUKL7829V",1,1,1,"Vanga",NA,"1","Gated","4","No",4360,1,0,0,0,0,0,0,4360,"Catch",4.36,0.0658,218,218,0.811854041570629,0.779014080938935,2,26.01,27.5,26,0.191892493959011,0.300129,0.675433822403749,476.770234688941,476.770234688941,10.9350971258932,0.457243309541397,10.1374234147496,10.1374234147496,0.232509711347468,21.5044781184553,3.00134503939609,3.00134503939609,0.0688381889769745,72.6341014240284,198.365610532738,198.365610532738,4.5496699663472,1.09898081333015,294.106942665194,294.106942665194,6.74557207947692,0.741226976910121,230.406530298025,230.406530298025,5.2845534472024,0.946153738429301,18.5911808193438,18.5911808193438,0.426403229801463,11.7259899797852
"UNHAL5817N",2017-01-24,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","HPTNC4987Z",1,1,1,"Vanga",NA,"1","Gated","4","No",0,0,0,0,0,0,0,0,3248,"Catch",3.248,0.3041,162,162,0.716631496225639,0.583756530952671,3.86499991416931,27.2625,28.023275862069,26,0.191892493959011,0.300129,0.675433822403749,542.817874670675,542.817874670675,16.7123729886292,0.299179536227555,9.17554287616096,9.17554287616096,0.282498241261113,17.6992252329759,2.28877892110943,2.28877892110943,0.0704673313149455,70.9548652786791,154.361193844134,154.361193844134,4.75249981047209,1.05207789571765,362.152577967832,362.152577967832,11.1500177945761,0.448429777612753,463.843635875193,463.843635875193,14.2809001193101,0.350117986837481,18.2121065898107,18.2121065898107,0.56071756742028,8.91714526263862
"MHILP8755J",2017-01-23,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","KMKAZ3824O",1,1,1,"Vanga",NA,"1","Gated","4","No",0,0,0,0,0,0,0,0,3735,"Catch",3.735,0.1997,149,149,0.551355484411996,0.448680987533669,3.60599999427795,48.906,27.6927710843373,26,0.191892493959011,0.300129,0.675433822403749,324.30204476209,324.30204476209,8.68278566966775,0.460681646671703,6.79610821494972,6.79610821494972,0.181957381926365,21.9831696722188,1.34741878403936,1.34741878403936,0.0360754694521917,110.87866799075,148.052487970993,148.052487970993,3.96392203402927,1.00910158314442,179.722910815776,179.722910815776,4.81185838864192,0.831279658903043,364.819761828213,364.819761828213,9.76759737157198,0.409517289445383,17.1688562315851,17.1688562315851,0.459674865638156,8.70180272842826
"HCUYW6899J",2017-01-22,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","YUIRY0510O",1,1,1,"Vanga",NA,"1","Gated","4","No",1074,0.25,0,0,0,0,3222,0.75,4296,"Catch",4.296,0.0795,183,183,1.25825996270106,1.1108324443497,3.125,31.56,27.8743016759777,26,0.191892493959011,0.300129,0.675433822403749,396.404139724518,396.404139724518,9.22728444423923,0.460741908817921,5.00780623983385,5.00780623983385,0.116569046551067,36.4710596323032,1.72720431801021,1.72720431801021,0.0402049422255636,105.74313536363,196.282888957545,196.282888957545,4.56896855115328,0.930493742832082,1950.952463508,1950.952463508,45.413232390782,0.0936158124896576,564.285767904699,564.285767904699,13.1351435732006,0.323665792029768,8.98992806595806,8.98992806595806,0.209262757587478,20.3160691231333
"MBNHS2063C",2017-01-22,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","HVGAM9809U",1,1,1,"Vanga",NA,"1","Gated","4","No",0,0,0,0,0,0,0,0,4100,"Catch",4.1,0.1215,205,205,0.695392598024646,0.566781006991442,3.86499991416931,27.2625,28.0213658536585,26,0.191892493959011,0.300129,0.675433822403749,687.011010439778,687.011010439778,16.7563661082873,0.298394053202689,11.7315624779544,11.7315624779544,0.286135670194011,17.4742282100299,2.88350225973073,2.88350225973073,0.0703293234080666,71.0941006923794,195.205466197376,195.205466197376,4.76110893164331,1.05017550990463,434.197075445881,434.197075445881,10.5901725718508,0.472135837832357,581.969248550867,581.969248550867,14.1943719158748,0.352252289120878,23.3696352684627,23.3696352684627,0.569991104108846,8.77206672868564
"FHTJJ1134B",2017-01-22,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","TCCEB3939Z",1,1,1,"Vanga",NA,"1","Gated","4","No",1270,0.2,0,0,0,0,0,0,6350,"Catch",6.35,0.3605,218,218,0.782719614535005,0.625691224835899,3.39600001335144,38.736,27.8420714940422,26,0.191892493959011,0.300129,0.675433822403749,545.535559435288,545.535559435288,8.59111117220927,0.399973926953304,7.23735732251553,7.23735732251553,0.113974131063237,30.1491263007253,2.8860427297803,2.8860427297803,0.0454494918075637,75.6052562037468,198.571866232783,198.571866232783,3.12711600366588,1.0988464989507,965.996988150368,965.996988150368,15.212550994494,0.225880621447688,589.207921996333,589.207921996333,9.27886491332807,0.370327675263942,13.3422332727017,13.3422332727017,0.210113909806327,16.3540837234826
"RGRHJ0772C",2017-01-22,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","XFQPY7397J",1,7,1,"Vanga",NA,"1","Traditional","0","No",0,0,0,0,0,0,0,0,3390,"Catch",3.39,0.4552,136,136,0.64854838158558,0.495791807121042,3.68200002670288,46.512,27.8592920353982,40,0.400466342489182,0.396814,0.651173140314551,317.139221486023,317.139221486023,9.35513927687384,0.42757246916549,4.01108194643173,4.01108194643173,0.118321001369668,33.8063399878005,1.56331385295021,1.56331385295021,0.0461154528893866,86.7388207071168,126.139279171877,126.139279171877,3.7209226894359,1.07500217925958,623.252482860186,623.252482860186,18.3850289929258,0.217568327008846,414.265722529282,414.265722529282,12.2202278032237,0.327326140265962,8.63125768852029,8.63125768852029,0.254609371342781,15.7103408209385
"KRMIC2156R",2017-01-21,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","BHZYR9303Y",1,1,1,"Vanga",NA,"1","Gated","4","No",1091,0.25,0,0,0,0,3273,0.75,4364,"Catch",4.364,0.065,193,193,1.07371294598113,0.949062572955885,3.1075,30.045,27.9656278643446,26,0.191892493959011,0.300129,0.675433822403749,454.794506283016,454.794506283016,10.4215056435155,0.424191579570108,6.84818271668016,6.84818271668016,0.156924443553624,28.1709773207574,2.01535737143452,2.01535737143452,0.0461814246433208,95.7249581312125,201.142302211577,201.142302211577,4.60912699843211,0.959121964295067,1584.97293699027,1584.97293699027,36.3192698668716,0.121718166599323,550.975171655021,550.975171655021,12.6254622285752,0.350142819358822,13.4447500775283,13.4447500775283,0.308083182344828,14.3490952890563
"TAJQR8329R",2017-01-21,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","WAUKL7829V",1,1,1,"Vanga",NA,"1","Gated","4","No",2784,1,0,0,0,0,0,0,2784,"Catch",2.784,0.4035,186,186,0.807969572472205,0.775286740838748,2,26.01,27.5,26,0.191892493959011,0.300129,0.675433822403749,405.910805313154,405.910805313154,14.5801295011909,0.457243309541397,8.63076048521802,8.63076048521802,0.310012948463291,21.5044781184553,2.55527357482529,2.55527357482529,0.0917842519692993,72.6341014240284,168.883749150808,168.883749150808,6.06622662179627,1.09898081333015,250.395635590183,250.395635590183,8.99409610596923,0.741226976910121,196.162623960153,196.162623960153,7.04607126293653,0.946153738429301,15.8280878902303,15.8280878902303,0.568537639735283,11.7259899797852
"QONOJ2938W",2017-01-20,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","RKQRG6286Y",1,1,1,"Vanga",NA,"1","Gated","4","No",5319,1,0,0,0,0,0,0,5319,"Catch",5.319,0.1396,355,355,0.941336344851431,0.903258750945144,2,26.01,27.5,26,0.191892493959011,0.300129,0.675433822403749,775.517088168342,775.517088168342,14.5801295011909,0.457243309541397,16.4895887287624,16.4895887287624,0.310012948463291,21.5044781184553,4.88200436224703,4.88200436224703,0.0917842519692993,72.6341014240284,322.662594013343,322.662594013343,6.06622662179627,1.09898081333015,478.395971876503,478.395971876503,8.99409610596923,0.741226976910121,374.780530475594,374.780530475594,7.04607126293653,0.946153738429301,30.2405170575197,30.2405170575197,0.568537639735283,11.7259899797852
"CLKBN4782I",2017-01-19,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","RKQRG6286Y",1,1,1,"Vanga",NA,"1","Gated","4","No",4566,0.6,0,0,0,0,3044,0.4,7610,"Catch",7.61,0.6305,282,282,1.14375257928881,1.03953752886973,2.6,28.97,27.6803547963206,26,0.191892493959011,0.300129,0.675433822403749,615.630665251595,615.630665251595,8.0897590703232,0.458781564892601,10.7541150864735,10.7541150864735,0.141315572752609,26.2634347623127,3.35092333551286,3.35092333551286,0.0440331581539141,84.2872163044495,277.55002433554,277.55002433554,3.64717508982312,1.01761835790203,1544.97181519923,1544.97181519923,20.3018635374406,0.182812396460176,552.017745887166,552.017745887166,7.25384685791283,0.511650217958267,19.5896939004801,19.5896939004801,0.257420419191591,14.4177852617227
