"Species","Family","FishGroups","EnglishName","KiswahiliName","Bycatch","Price_KSHPerkg","FunGr_Diet","TrophLevel","SE_TrophLevel","Vulnerability","Lmat_cm","Lopt_cm","Linf_cm","SizeCategory","Diet","Mobility","Active","Schooling","Position","TempPrefMin_degC","TempPrefMean_degC","TempPrefMax_degC","Calcium_mgPer100g","Calicum_L95","Calcium_U95","Iron_mgPer100g","Iron_L95","Iron_U95","Omega3_gPer100g","Omega3_L95","Omega3_U95","Protein_gPer100g","Protein_L95","Protein_U95","VitaminA_ugPer100g","VitaminA_L95","VitaminA_U95","Selenium_ugPer100g","Selenium_L95","Selenium_U95","Zinc_ugPer100g","Zinc_L95","Zinc_U95"
"Paracanthurus hepatus","Acanthuridae","Surgeonfishes","Flagtail surgeonfish","Ngudu","Yes",120,"Planktivore",3.4,0.45,27.9,19.1916344735735,20.7128449006288,28.7496763889147,"S4","Herbivorous detritivorous","Sed","Day","MedG","Bottom",24.7,27.9,29,47.6141933832974,26.3946608232791,81.3625289446224,0.68416896416865,0.398910592333268,1.13869689332966,0.14834915402388,0.0905039684622003,0.243215472711962,18.8789866042323,17.823529609725,19.888595718191,74.7915708707513,25.1709530259687,227.616406178796,29.0935017121949,14.7365399309736,55.1166552312561,1.00372285198091,0.600626029036334,1.54119873371059
"Myripristis berndti","Holocentridae","Squirrelfishes","Bigscale soldierfish","Kijame","Yes",NA,"Planktivore",3.72,0.57,23.37,19.5800548478535,18.3728438832921,33.2227256830864,"S4","Planktivorous","Mob","Night","SmallG","Low",24.7,28.2,29.2,62.8036203720338,27.7644995341226,154.198893956864,0.800605647385336,0.410027947464133,1.45381453586566,0.167709581644685,0.068649060810347,0.372013347497876,18.9910358175981,17.8493339014697,20.1639001102617,89.5283047763335,38.0669963432751,216.69187721784,39.1702592030423,21.9340168974675,65.2205487626139,1.12445016865789,0.687959829350118,1.81482737311122
"Naso hexacanthus","Acanthuridae","Surgeonfishes","Blacktoungue unicornfish","Sange","Yes",120,"Planktivore",3.06,0.33,41.45,27.7485721736853,31.238332874251,42.6240164827331,"S5","Planktivorous","VMob","Day","LargeG","High",22.1,27.5,28.9,32.6316402828694,15.1806078981568,68.4936017346814,0.76311876775379,0.395306865838762,1.46705027395074,0.270870629873053,0.124973464763649,0.590460179687957,17.9416966952203,16.8365053964671,19.0281434878415,76.3848950977036,21.3790027710675,272.544938877885,39.2126594060995,16.7474110346366,85.5233524673963,1.22133918362363,0.739413794770516,1.99083009181721
"Gymnocranius grandoculis","Lethrinidae","Emperors","Blue lined large eye bream","Changu","No",200,"Pisc-Macro-Invert",3.98,0.63,41.78,30.0739082550295,36.8917011147937,56.1033531994005,"S5","Mobile Inverts","Mob","Night","Sol","Bottom",21.6,26.8,28.3,31.1156227607013,18.002315016463,54.8476908383506,0.461547957293029,0.288074827305593,0.742311325201784,0.122054745340758,0.0743553775859812,0.176053543389622,20.0789162713784,18.1785185862175,21.9347717003525,45.1083258239943,13.7511613782221,122.320891782736,47.2303703734744,28.1330082718559,75.861728734656,0.925735110885513,0.637502901401175,1.30726434561003
"Coris formosa","Labridae","Wrasses","Queen coris","Timbati","Yes",160,"Invert-Macro",3.34999990463257,0.3828,55.25,13.2668096797388,14.7232589651582,27.0695646250134,"S5","Mobile Inverts","Mob","Day","Sol","Bottom",24.6,27.1,28.5,28.5448827209636,3.09833461741939,77.0294306405747,0.493860488471396,0.29518412878859,0.841010951389715,0.1150622397061,0.0588549944587221,0.225679865173513,18.759799111038,15.9245572185402,21.0759542756409,72.7875132408844,24.5235721495548,224.203463204799,39.9184708256032,16.2531787596938,107.693024006729,1.70858697185505,0.805259181733875,3.03078915478104
"Naso thynnoides","Acanthuridae","Surgeonfishes","Singlespine unicornfish","Kuranzi","Yes",120,"Planktivore",2.96,0.32,40.33,23.5045674039518,26.0292485858785,35.7258179475271,"S4","Planktivorous","VMob","Day","MedG","High",24.7,27.7,29,46.0674759408333,26.4521280405504,80.7763772689469,0.603191103749106,0.337370144773153,0.946047422892139,0.139850360710592,0.0973910049368608,0.22696000626242,19.2581719699117,18.3504357281708,20.1324504614867,50.3782888770388,20.7621390936184,119.74542253238,37.6038687913846,21.7999642473741,59.5318386144587,1.26515878241658,0.792013041002916,1.79242267154335
"Scarus festivus","Scaridae","Parrotfishes","Parrotfish","Pono","Yes",120,"Scrapers/Excavators",2,0,28.68,21.2019595515219,29.6403145749041,35.7955865289913,"S4","Omnivorous","Mob","Day","Sol","Bottom",25.1,28.4,29.3,54.093168164821,25.9326949481994,112.087420499344,0.987585096356347,0.522737909328075,1.88871248490049,0.125658989508749,0.0598533423694016,0.261657385603966,17.1162687270502,14.8518464203266,19.1052631178553,27.1820768592078,6.15959240313347,117.79351333355,20.0492220817254,8.21444635174607,50.5286646118422,3.1794913463679,1.98069923529411,5.03253956299047
"Caesio xanthonota","Caesionidae","Fusiliers","Yellowtop fusilier","Unua","Yes",NA,"Planktivore",3.4,0.45,28.23,15.2988214397086,17.595624176779,27.1101494035861,"S4","Planktivorous","VMob","Day","LargeG","High",26,28,29.3,45.7337007496309,28.9882910208553,83.3014928195363,0.772398748121778,0.530311289621841,1.08350307055321,0.148033951370276,0.105331050137571,0.206683599980888,19.2683234463153,18.3648685697547,20.153904573883,71.7079261905725,31.5258737539352,163.933891499345,40.2582396996861,23.6807521364593,61.8170961024162,1.07218503449428,0.802721663661218,1.42763685525597
"Priacanthus hamrur","Priacanthidae",NA,NA,"Batani","Yes",NA,"Invert-Micro",3.82,0.57,24.42,18.9733926482528,21.0472991501513,36.5241388315397,"S4","Mobile Inverts","Mob","Night","SmallG","Low",19.1,26.2,28.2,53.2671098644405,31.6131787436677,86.15818581971,0.624070195058165,0.409454393044551,1.03218987270302,0.128595042102755,0.0844151100766607,0.193035350784529,19.4221653611494,18.3629731688553,20.4255957633933,31.4766636047336,10.1625632456462,94.793998337656,37.5467025340262,21.4361248988831,68.7985759597524,0.998375840081853,0.685077794877558,1.44423304469867
"Naso unicornis","Acanthuridae","Surgeonfishes","Bluespine unicornfish","Sange","Yes",120,"Browser",2.17,0.11,32.05,24.618546359085,27.7222525653315,38.3780016824062,"S5","Macroalgal herbivorous","Mob","Day","SmallG","Bottom",23.4,27.4,28.8,33.3956313548277,17.8056628747758,57.7495640495663,0.624254744639288,0.352542075422427,1.04591448974375,0.103782401211973,0.0639872688743564,0.174079311882734,18.9224353859056,17.7583995477755,20.0352456202398,13.3670947520366,3.58052528866827,47.8273381231804,41.4923576142778,19.6660899922826,85.3416591515544,1.06908309765387,0.625087580666829,1.67940347337882
"Acanthurus dussumieri","Acanthuridae","Surgeonfishes","Eyestripe surgeonfish","Kangaja","No",120,"Grazer",2,0,36.1,20.2214560897412,21.1548944402474,30.0459769753706,"S5","Herbivorous detritivorous","Mob","Day","SmallG","Bottom",20.3,27.2,28.9,45.309964273365,14.3443198251976,105.574301566849,0.745123017127619,0.289909105139981,1.89038452963318,0.103115029053002,0.0491685353575429,0.211036605787914,18.6290434054402,17.4563727646911,19.7643344505194,21.0123170004094,5.30787092783031,79.0578728689267,21.7642756405509,7.83433443063242,63.6285961411602,2.17017657826612,0.682502796208228,4.16482552763611
"Cantherhines sandwichiensis","Monacanthidae",NA,NA,"Matune","Yes",80,"Invert-Micro",2.66,0.21,24.95,10.0772217452913,10.1700721553038,17.6556603074339,"S3","Omnivorous","Mob","Day","Sol","Bottom",24.7,27.5,29,37.3489520684057,14.1851524022276,150.059366250019,1.08801456057672,0.385189392576956,3.18463508782094,0.0816956640552716,0.0343322725888654,0.182544662530547,18.3352169987955,15.9959351963446,20.5771897224753,49.6838328713368,14.7788249555916,164.431628066739,36.4426834038272,13.2995782417118,108.369842074931,1.91540635428554,0.772179700157393,3.50334405372851
"Novaculichthys taeniourus","Labridae",NA,"Rockmover wrasse","Timbati","Yes",160,"Invert-Macro",3.25,0.4,34.51,13.2418963871583,15.2321998108832,24.4502417463219,"S4","Mobile Inverts","Mob","Day","Sol","Bottom",24.9,28.3,29.3,53.0556198479719,32.6375492611302,94.6548583835916,0.619344203712128,0.372869712946514,1.02880151423855,0.141762674934805,0.0926662915171124,0.205972300524904,18.6820214218968,15.8774962763704,20.9622547901933,89.1424085064763,31.3957727972903,272.305919599276,34.8772865880578,20.7655814824338,54.4949809603817,1.50021040842697,1.05900717241189,2.62200516926312
"Naso tuberosus","Acanthuridae","Surgeonfishes","Humpnose unicornfish","Sange","Yes",120,"Grazer",2,0,33.1,21.6276283982893,23.7194089066774,32.6331059180975,"S5","Macroalgal herbivorous","VMob","Day","MedG","High",24.5,27.5,29,46.4622095001768,21.7148978159596,91.0729326265834,0.894627572523899,0.456488117455703,1.63564286789841,0.228848436834411,0.110855362831094,0.486764481532786,17.8465030872517,16.6624069355602,19.018810858593,23.783395891583,5.7771324062678,95.4083353302324,42.2169206379272,18.4307485162505,95.4311412939904,1.71536814837596,1.01014182058709,2.71045094713691
"Coris","Labridae",NA,NA,"Timbati","Yes",160,NA,NA,NA,NA,21.6276283982893,23.7194089066774,32.6331059180975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carcharhinus melanopterus","Carcharhinidae",NA,NA,"Papa","Yes",NA,"Piscivore",4.33,0.67,67.08,134.503504453358,133.163468584387,213.656776438162,NA,NA,NA,NA,NA,NA,23.8,27.4,28.4,8.96657933084651,1.22337830748381,35.0542480335253,0.864816527214503,0.230832971208949,2.85628973224894,0.319614508255456,0.105165100957259,0.912302855730317,21.4398368745199,18.3779545519107,23.8251403321811,37.1476774209594,8.62377369844992,147.459507775063,16.8894023695897,3.07853872478043,56.3431459743554,0.561520602850951,0.250573260836795,1.28724953644645
"Myripristis","Holocentridae","Squirrelfishes",NA,"Kijame","Yes",NA,NA,NA,NA,NA,134.503504453358,133.163468584387,213.656776438162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cantherhines","Monacanthidae",NA,NA,"Matune","Yes",80,NA,NA,NA,NA,134.503504453358,133.163468584387,213.656776438162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Caesio caerulaurea","Caesionidae","Fusiliers","Scissor-tailed fusilier","Unua","Yes",NA,"Invert-Micro",3.4,0.45,25.6,15.2988214397086,17.595624176779,27.1101494035861,"S4","Planktivorous","VMob","Day","LargeG","High",24.7,28,29,51.2355932507806,32.1797014166175,95.3789358491529,0.815475153488967,0.554177740674559,1.14934787146048,0.151174362183379,0.10660209231009,0.213874099127984,19.264429457907,18.3614974789726,20.1520541269143,72.5010741834938,31.7219659235536,165.787026242317,39.3772870021518,23.354503047601,61.6427999275167,1.11075653966984,0.828126919726284,1.48503903194955
"Epinephelus multinotatus","Serranidae","Groupers","White-blotched grouper","Kivungwi","Yes",200,"Piscivore",3.86,0.67,39.07,38.2266811940245,46.2730356605234,71.3981989538381,"S6","Carnivorous","Mob","Both","Sol","Bottom",24.7,27.3,29.2,20.7558290768002,10.7601638547717,45.6665985134875,0.463973775809627,0.251425502037241,0.956253782425711,0.112360000022426,0.0696602913636609,0.185046090673538,18.8337535970551,17.3126404466421,20.1340259676314,99.9077110637182,28.7901407749655,354.004774120292,48.1746949324035,27.9573999481248,84.6081994011292,1.10194795809904,0.692583133201573,1.67637293675601
"Ostracion meleagris","Ostraciidae","Trunkfishes","Spotted trunkfish","Fute","Yes",0,"Invert-Micro",2.71,0,13.16,19.0749683029736,20.4815368358386,35.6931336014697,"S3","Sessile Inverts","Mob","Day","Sol","Bottom",24.6,28.4,29.3,59.7824437200977,22.5931273811822,123.813697270845,0.677793197729379,0.427411304624192,1.31374221810248,0.117729807815683,0.057192600417867,0.218449172123515,18.3474843147936,16.0109470796198,20.5964096252555,46.9442591433075,13.6535065160193,155.379883439227,31.5143816903008,16.0722428752138,64.5345163605284,1.31870006277544,0.852020165045488,2.0515299948996
"Caranx sexfasciatus","Carangidae","Bigeye trevally","Jacks","Kambisi","Yes",NA,"Pisc-Macro-Invert",3.58,0.49,45.19,31.4250372035686,36.6031122717715,69.9027351696738,"S6","Mobile Inverts","VMob","Both","MedG","High",22.3,27.3,28.9,17.2060872364873,7.17052837999333,39.0883745738179,0.37889400320163,0.190163389926569,0.761764821160312,0.290804691881863,0.134289290971928,0.63236722726362,19.1151810231291,16.9072841276062,21.4959192423691,83.8976447090992,22.568147867046,299.345738989077,49.3188921811781,18.0118490082766,137.733758699415,0.582310820907377,0.37117148080409,0.965248279453189
"Chaetodon meyeri","Chaetodontidae","Butterflyfishes","Meyer's butterflyfish","Kitatange","Yes",80,"Invert-Micro",3.34,0.61,15.01,8.28462022115478,9.03050790143304,13.9345513902065,"S3","Sessile Inverts","Sed","Day","Pair","Bottom",25.4,28.4,29.3,83.9533042839997,50.9116953894586,137.777615247091,0.760571160195755,0.502717177923139,1.25433511089535,0.14020636322943,0.0904327230838212,0.213532370841805,19.1053909801652,18.0460693227913,20.1425644344621,45.7074937427797,15.0933249624097,140.227028151611,29.947988205299,16.9215868458543,55.0909655160827,1.29358918624397,0.884259946106296,1.87558649788177
"Pterois miles","Scorpaenidae","Scorpionfishes","Lionfish","Chale","Yes",NA,NA,NA,NA,58.74,16.3429974242448,18.0144992748766,30.1629624142326,"S4","Carnivorous","Sed","Night","Sol","Low",24.5,27.6,29.3,43.9363529285635,22.2023222591643,101.687470587871,0.542950693161188,0.264527049724846,1.05562784028058,0.229719054909932,0.106048537612083,0.60549929187908,18.3441814039354,16.3194074940864,20.3193180534687,279.815675418008,96.3695967672222,830.061865471719,34.2411315600548,15.7523474278565,77.5774965758072,0.973472716839159,0.644006130946482,1.49474984857333
"Parupeneus","Mullidae",NA,NA,"Mkundaji",NA,160,NA,NA,NA,NA,16.3429974242448,18.0144992748766,30.1629624142326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lutjanus boutton","Lutjanidae","Snappers","Golden-lined snapper","Tembo","Yes",200,"Pisc-Macro-Invert",3.84,0.56,24.52,25.8759537166837,35.3502503795257,50.0796101619715,"S4","Mobile Inverts","Mob","Night","MedG","Low",24.3,28.2,29,36.4256738031401,22.5833342379698,57.5275246084918,0.445924969000094,0.284460336015415,0.730128575792738,0.158761487532091,0.106302179098573,0.238824057577192,18.5023686185003,17.0964659372621,19.840038054391,202.789835090953,40.9309314790647,711.441190716826,68.0170837536021,39.0092247066982,118.167207753487,0.51089620961207,0.3603542583371,0.877710400371395
"Variola louti","Serranidae","Groupers","Lyretail grouper","Kikokwe","Yes",200,"Piscivore",4,0.67,48.64,32.0674187759478,37.3054759290492,60.1885698023548,"S5","Carnivorous","Mob","Day","Sol","Bottom",20.1,27.2,28.9,26.292788304304,15.0070515075111,45.4949173924833,0.479331623530528,0.29245379194047,0.765659681696684,0.149086158093747,0.099475661892415,0.223047447528139,18.6619969095838,16.6902181568335,20.5213999531663,117.590972932159,43.2356131525232,351.493133238648,44.1787656341166,25.4856110283975,73.2018338414656,0.773951479520271,0.531954797820028,1.12848257973827
"Acanthurus","Acanthuridae",NA,NA,"Ngudu","No",120,NA,NA,NA,NA,32.0674187759478,37.3054759290492,60.1885698023548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gnathodentex aureolineatus","Lethrinidae","Emperors","Goldspot seabream","Chengo","No",200,"Invert-Micro",3.65,0.57,30.1,23.311005164448,27.5742467830575,41.3971845463537,"S4","Mobile Inverts","Mob","Night","LargeG","Bottom",24.9,28.4,29.3,60.0859174109208,34.1640313263459,115.038727478512,0.59777201042745,0.366245682191759,0.980138849258164,0.140721094786252,0.0836760279390068,0.207534304918371,19.8543883530216,17.9548040368753,21.7218947369862,69.1658328252939,20.9666104175505,192.440577315329,36.6349124976378,21.5628792199323,60.2984738323687,1.23310573669929,0.831763921614538,1.7320281516041
"Wetmorella","Labridae",NA,NA,"Nzumari","Yes",160,NA,NA,NA,NA,23.311005164448,27.5742467830575,41.3971845463537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upeneus sulphureus","Mullidae","Goatfishes","Sulphur goatfish","Mkundaji","No",160,"Predator",3.32,0.44,15.4,10.5514865084767,11.5374104265423,19.5626895284001,NA,NA,NA,NA,NA,NA,24.3,28,29.1,298.576115274434,151.272839677531,533.455485425245,1.42408359441708,0.684707661546821,2.77477533650361,0.574949190122814,0.275539414803729,1.25747686477617,16.2129116569925,14.0881579851048,18.7062842081447,16.7218148778429,6.10799122904883,54.7652947655323,65.4812756098908,31.8804918587734,133.198931627283,1.599550288329,0.898427962085852,2.36998862383954
"Pomacanthus imperator","Pomacanthidae",NA,NA,"Soya","Yes",160,"Invert-Micro",2.7,0,67.79,23.7917569896446,28.1696811958262,38.7523029292634,"S4","Sessile Inverts","Sed","Day","Sol","Bottom",24.6,27.9,29,27.6651274727447,14.8509354920882,48.2333583054828,0.412865202473836,0.244244175752782,0.720123998776737,0.110917201892975,0.0661485093558544,0.183232591110925,18.4496308937987,17.1815179849539,19.6831495630153,95.0640663917174,22.7065659420403,371.637312512427,26.6452657466529,13.14197858551,53.976172259309,1.15723041836344,0.723825131412934,1.80580467097707
"Nebrius ferrugineus","Ginglymostomatidae",NA,NA,"Papa wa usingizi","Yes",NA,"Pisc-Macro-Invert",3.96,0.56,76.55,191.568209055156,219.097103694721,328.932168299572,NA,NA,NA,NA,NA,NA,24.7,28,29,10.2442451563766,1.67594187352552,33.3365798418292,0.383664474588315,0.116030839833631,1.09222604781168,0.0898968914587296,0.0414684024902762,0.190225837084216,19.2032881054643,17.0551832217412,21.34120874178,34.3008086904696,12.571960158864,91.4568949627151,46.9000645749556,12.6794853289197,130.233310350647,0.537539012613534,0.251641069536459,1.26055622965431
"Chaetodon nigropunctatus","Chaetodontidae","Butterflyfishes","Black spotted butterflyfish","Kitatange","Yes",80,"Predator",3.6,0.5,11.53,8.28462022115478,9.03050790143304,13.9345513902065,"S2","Sessile Inverts","Sed","Day","Pair","Bottom",25.2,27.4,29.2,116.854273572606,66.8176153476011,207.530750049129,0.850612317485154,0.541154398666551,1.51576951075404,0.155832376132542,0.0938651759810005,0.256423457194183,19.2167530563266,18.1178799704307,20.3165381024503,53.3481519851537,16.9849036885696,172.259484013807,28.0063217875096,14.5667850769325,56.2939018001821,1.36787289543627,0.909593781278503,2.04077945737787
"Rhinoptera javanica","Dasyatidae","Rays","Flapnose ray","Taa","No",NA,"Predator",3.28,0.37,90,58.6322903401699,68.2060960340835,108.594643680609,NA,NA,NA,NA,NA,NA,24.2,28.4,29.2,14.9575352513584,1.81359981531196,81.3086530125504,0.544319473907888,0.0937363710222154,2.12597483876124,0.150900809282335,0.0470066840727039,0.488875068051576,19.6442839637565,17.0479184747801,22.2453196167626,29.4884739567336,5.59499490469273,154.860036553309,33.168081534036,7.39703315983365,141.958391001816,0.962517274778098,0.24908016936318,3.76989833018914
"Lethrinus erythracanthus","Lethrinidae","Emperors","Orange fin emperor","Changu","No",200,"Predator",3.41000008583069,0.4072,46.28,25.6973100161148,30.2053797134728,44.237265593614,"S5","Mobile Inverts","VMob","Night","Sol","Bottom",24.2,27.5,28.6,31.9681451479174,22.0203900940415,44.5770446941123,0.775321842751878,0.550368997859207,1.08236719851905,0.120623476423758,0.0905172161765796,0.162179855050494,20.2441202167057,17.941715811229,22.219288312841,17.1180683950632,4.31125314439741,95.3734211833218,52.4724287082397,35.1786350799547,79.4190117428857,2.0099370050633,1.44559467816962,2.64682386093148
"Plectorhinchus gibbosus","Haemulidae","Sweetlips","Gibbus sweetlips","Fute","No",160,"Predator",4.01,0.65,45.03,34.0233529215092,38.9062663928778,64.8229011060644,"S5","Mobile Inverts","Mob","Day","SmallG","Bottom",25.2,28.4,29.3,37.1064035912483,17.801053238483,83.4586844118023,0.592113799315795,0.298906746370428,1.28549125256082,0.225640650793366,0.0981184259821718,0.478425617459417,18.1256715370775,16.053906041827,20.2600765596051,53.9869298838033,13.7659579822034,195.05130727053,35.0874526273572,14.7165377388911,86.0699667793274,1.10090161941711,0.599029001009004,1.86667398553102
"Scarus falcipinnis","Scaridae","Parrotfishes","Greenbelly parrotfish","Pono","No",120,"Grazer",2,0,34.31,21.2019595515219,29.6403145749041,35.7955865289913,"S5","Herbivorous detritivorous","Mob","Day","SmallG","Bottom",25.7,28.5,29.2,29.4198542238224,19.2716837770758,47.1312775146987,0.728041837034815,0.500766821411611,1.05321781745627,0.0865714992049598,0.0594160435013653,0.123589864262828,18.81082187583,16.704885640375,20.6884726374496,20.9868458813956,6.56288125950517,66.391774391295,21.3661292496251,13.8374799674814,33.9142570827076,2.08477058371433,1.52079025405093,2.75909274112809
"Macolor niger","Lethrinidae","Snappers","Black snapper","Changu","No",200,"Predator",4.01,0.66,46.56,33.3863245245344,45.0889806688204,66.6026611464178,"S5","Planktivorous","Mob","Both","MedG","High",24.7,28.1,29.1,32.2199077115074,18.7786091404857,55.8978714082482,0.454623668962558,0.259653275293164,0.723945347045467,0.140367727631319,0.0955215245809198,0.2106898097695,19.3372413517989,17.5039569050462,20.9945265653093,65.8132631101282,24.2702380197656,185.803178830357,45.323671663523,26.1917075072038,74.1773836106361,0.933289354813733,0.606438742500164,1.32863634036157
"Lutjanus rivulatus","Lethrinidae","Snappers","Scribbled snapper","Changu","No",200,"Predator",4.13,0.63,42.02,32.6575278933309,46.4988149335169,66.673629581795,"S5","Carnivorous","Mob","Night","Sol","Low",22.5,26.5,28.2,22.8368190900084,14.3074266610313,32.7150448047535,0.274800227184641,0.188816952530933,0.430551842291366,0.138484755914959,0.104859565043839,0.18154099289147,18.9289017243525,17.5476697551002,20.2312165096043,135.500572554333,27.776917645768,367.265934759141,82.5410734913429,58.3675948881078,112.775634799405,0.43643541478759,0.330372492436851,0.700930567650287
"Acanthurus blochii","Acanthuridae","Surgeonfishes","Ringtail surgeonfish","Kangaja","Yes",120,"Grazer",2,0,38.32,22.0704403391758,23.2819484984699,32.9002106935556,"S4","Herbivorous detritivorous","Mob","Day","SmallG","Bottom",24.9,27.8,28.8,47.1875780971831,15.0080499220984,110.015771954142,0.732889687091034,0.286525857411144,1.78595090990714,0.105894343622603,0.0502767009493465,0.217385506133645,18.5215657664052,17.331499657232,19.657236789006,27.5744438378257,6.90350150807567,106.944389256754,19.7637306027541,7.17134955350306,59.4674882566744,2.28221620775195,0.722939358393486,4.3622292923424
"Lutjanus carponotatus","Lutjanidae","Snappers","Spanish flag, stripey","Tembo","No",200,"Predator",4.02,0.67,31.88,31.788259318451,43.6385378810965,57.3246401152484,"S4","Carnivorous","Mob","Night","MedG","Low",25.1,28.2,29.1,30.912918115434,18.7415328788124,47.3847524825452,0.397128778166029,0.257785326738934,0.6325945864492,0.156737993325688,0.108118920584419,0.233159802925541,18.4893457254708,17.0768815678364,19.7894985202397,242.700944757441,49.6766538841987,810.061614963952,67.1976173500938,38.8784383968077,113.727434702378,0.485140439056426,0.346367164069226,0.811638922105648
"Mugil cephalus","Mugilidae","Mullets","Flathead grey mullet","Mkizi","No",NA,"Variable",2.48,0.17,41.7,31.6942866650589,41.2470358630793,59.8453880810529,NA,NA,NA,NA,NA,NA,11.3,23.2,27.9,208.840810917571,89.7062419199688,396.283835271192,7.18062681910902,1.96130149002513,14.2126713074684,0.76072955748248,0.308057389935863,1.91240447674817,19.2077204423853,17.6880420456656,20.5305414570194,6.64741247715871,1.40737189496482,27.8974434569349,83.599131438862,39.0995933667354,175.455817179629,3.12027410215813,1.33088189835822,5.37359934080945
"Rastrelliger kanagurta","Albulidae","Mackerals","Stripped mackeral","Pandu","No",NA,"Predator",3.19000005722046,0.3788,20.51,17.8810537624884,14.6085233694747,28.9743520112947,"S4","Planktivorous","VMob","Both","LargeG","High",23.7,27.3,28.3,204.103128233893,58.9748199868923,513.472202327687,2.9718359541515,1.54014640401483,5.98820310656872,0.376335251835746,0.175182138437884,0.809418017118744,20.762656774088,19.5400067985016,21.9090736943395,19.1861110021156,4.44568777611985,82.6244056461541,47.032882614764,15.739995525135,147.371458332058,1.18931516459368,0.61572301535671,3.21432953892582
"Lethrinus microdon","Lethrinidae","Emperors","Smalltooth emperor","Changu domo","No",200,"Predator",3.79,0.53,45.71,33.2742955181453,39.4242291813462,59.8188794842972,"S5","Carnivorous","VMob","Night","SmallG","Bottom",24.7,28.1,29.1,31.1774582164801,21.6551730337149,43.5332050173709,0.731777442471949,0.525517952797481,1.02170804847296,0.125912240586361,0.0951126995559958,0.168347443061524,20.4551401759025,18.1706031380256,22.4291591351863,18.0339340115596,4.5985603156537,101.823428255637,54.5556912175401,37.1232972296967,82.4655797824989,1.82168108160142,1.31282629729905,2.4289601200105
"Pomadasys commersonnii","Pseudochromidae","Grunters","Small spotted grunter","Paa mamba","No",NA,"Predator",3.25,0.38,34.02,35.5090176482175,39.9610040712712,75.7907600127604,"S5","Mobile Inverts","VMob","Both","SmallG","Bottom",22,26.8,27.9,47.8411025066803,24.3508017841268,94.0813494375351,0.799652109903974,0.41265338740108,1.43464226946969,0.247646134473654,0.113149031143486,0.512575810358822,18.6117333745045,16.5732997607594,20.6097935037595,35.8527526712514,11.2007347845729,111.616332319309,48.0559399094436,21.295777477934,102.352068636549,1.25296057263914,0.742670735462195,1.94024129819635
"Plectorhinchus picus","Haemulidae","Sweetlips","Spotted sweetlips","Shororo","No",160,"Predator",3.85,0.61,50.09,33.5815774040757,38.3335970835207,63.8261249504853,"S5","Mobile Inverts","Mob","Day","Sol","Bottom",24.6,27.8,29,30.1569008086463,17.9128318541525,52.1307001462073,0.46929920681685,0.278341978686414,0.787902690741094,0.130837944168105,0.0743824167330437,0.202189313988228,19.7848898108529,17.8089485506833,21.7066957234749,57.1173591501733,23.6971842276068,127.598493571466,45.710470874661,26.212137397421,77.4694181581166,0.88204329676596,0.536378218819632,1.26236924525948
"Lethrinus conchyliatus","Lethrinidae","Emperors","Redaxil emperor","Ndomo","No",200,"Predator",4.02,0.67,53.23,25.9315080702118,30.6794514901359,45.0745822011526,"S5","Mobile Inverts","Mob","Night","Sol","Bottom",23.2,27,28.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plotosus lineatus","Plotosidae","Eelfishes","Striped eel catfish","Ngogo","Yes",NA,"Other",3.09,0.39,28.28,15.2670571893926,17.980079464886,29.3473938104726,"S4","Mobile Inverts","Mob","Night","MedG","Bottom",24.5,28.1,29.1,79.9301590923906,37.1916243054319,180.302019702157,0.857075647127783,0.502841005082646,1.48313560120234,0.303400179316833,0.131262410557882,0.657982258078666,16.7728869179977,14.4087834671371,19.1652834890957,92.9388594584526,26.4955598697834,315.224180798319,36.0331284856212,16.7702336218065,81.3438545128219,1.57605814891922,1.02043713475113,2.34531018353697
